season,week,pair_id,is_active,elim_week,last_active_week,active_reason
18,7,S18_James Maslow __ Peta Murgatroyd,True,10,10,J_score>0
18,7,S18_Meryl Davis __ Maksim Chmerkoskiy,True,10,10,J_score>0
18,7,S18_NeNe Leakes __ Tony Dovolani,True,7,7,J_score>0
18,7,S18_Sean Avery __ Karina Smirnoff,False,2,2,J_score>0
18,8,S18_Amy Purdy __ Derek Hough,True,10,10,J_score>0
18,8,S18_Billy Dee Williams __ Emma Slater,False,2,2,J_score>0
18,8,S18_Candace Cameron Bure __ Mark Ballas,True,10,10,J_score>0
18,8,S18_Charlie White __ Sharna Burgess,True,9,9,J_score>0
18,8,S18_Cody Simpson __ Witney Carson,False,5,5,J_score>0
18,8,S18_Danica McKellar __ Valentin Chmerkovskiy,True,8,8,J_score>0
18,8,S18_Diana Nyad __ Henry Byalikov,False,1,1,J_score>0
18,8,S18_Drew Carey __ Cheryl Burke,False,6,6,J_score>0
18,8,S18_James Maslow __ Peta Murgatroyd,True,10,10,J_score>0
18,8,S18_Meryl Davis __ Maksim Chmerkoskiy,True,10,10,J_score>0
18,8,S18_NeNe Leakes __ Tony Dovolani,False,7,7,J_score>0
18,8,S18_Sean Avery __ Karina Smirnoff,False,2,2,J_score>0
18,9,S18_Amy Purdy __ Derek Hough,True,10,10,J_score>0
18,9,S18_Billy Dee Williams __ Emma Slater,False,2,2,J_score>0
18,9,S18_Candace Cameron Bure __ Mark Ballas,True,10,10,J_score>0
18,9,S18_Charlie White __ Sharna Burgess,True,9,9,J_score>0
18,9,S18_Cody Simpson __ Witney Carson,False,5,5,J_score>0
18,9,S18_Danica McKellar __ Valentin Chmerkovskiy,False,8,8,J_score>0
18,9,S18_Diana Nyad __ Henry Byalikov,False,1,1,J_score>0
18,9,S18_Drew Carey __ Cheryl Burke,False,6,6,J_score>0
18,9,S18_James Maslow __ Peta Murgatroyd,True,10,10,J_score>0
18,9,S18_Meryl Davis __ Maksim Chmerkoskiy,True,10,10,J_score>0
18,9,S18_NeNe Leakes __ Tony Dovolani,False,7,7,J_score>0
18,9,S18_Sean Avery __ Karina Smirnoff,False,2,2,J_score>0
18,10,S18_Amy Purdy __ Derek Hough,True,10,10,J_score>0
18,10,S18_Billy Dee Williams __ Emma Slater,False,2,2,J_score>0
18,10,S18_Candace Cameron Bure __ Mark Ballas,True,10,10,J_score>0
18,10,S18_Charlie White __ Sharna Burgess,False,9,9,J_score>0
18,10,S18_Cody Simpson __ Witney Carson,False,5,5,J_score>0
18,10,S18_Danica McKellar __ Valentin Chmerkovskiy,False,8,8,J_score>0
18,10,S18_Diana Nyad __ Henry Byalikov,False,1,1,J_score>0
18,10,S18_Drew Carey __ Cheryl Burke,False,6,6,J_score>0
18,10,S18_James Maslow __ Peta Murgatroyd,True,10,10,J_score>0
18,10,S18_Meryl Davis __ Maksim Chmerkoskiy,True,10,10,J_score>0
18,10,S18_NeNe Leakes __ Tony Dovolani,False,7,7,J_score>0
18,10,S18_Sean Avery __ Karina Smirnoff,False,2,2,J_score>0
19,1,S19_Alfonso Ribeiro __ Witney Carson,True,11,11,J_score>0
19,1,S19_Antonio Sabato Jr. __ Cheryl Burke,True,7,7,J_score>0
19,1,S19_Bethany Mota __ Derek Hough,True,11,11,J_score>0
19,1,S19_Betsey Johnson __ Tony Dovolani,True,4,4,J_score>0
19,1,S19_Janel Parrish __ Valentin Chmerkovskiy,True,11,11,J_score>0
19,1,S19_Jonathan Bennett __ Allison Holker,True,6,6,J_score>0
19,1,S19_Lea Thompson __ Artem Chigvintsev,True,9,9,J_score>0
19,1,S19_Lolo Jones __ Keo Motsepe,True,1,1,J_score>0
19,1,S19_Michael Waltrip __ Emma Slater,True,8,8,J_score>0
19,1,S19_Randy Couture __ Karina Smirnoff,True,3,3,J_score>0
19,1,S19_Sadie Robertson __ Mark Ballas,True,11,11,J_score>0
19,1,S19_Tavis Smiley __ Sharna Burgess,True,2,2,J_score>0
19,1,S19_Tommy Chong __ Peta Murgatroyd,True,10,10,J_score>0
19,2,S19_Alfonso Ribeiro __ Witney Carson,True,11,11,J_score>0
19,2,S19_Antonio Sabato Jr. __ Cheryl Burke,True,7,7,J_score>0
19,2,S19_Bethany Mota __ Derek Hough,True,11,11,J_score>0
19,2,S19_Betsey Johnson __ Tony Dovolani,True,4,4,J_score>0
19,2,S19_Janel Parrish __ Valentin Chmerkovskiy,True,11,11,J_score>0
19,2,S19_Jonathan Bennett __ Allison Holker,True,6,6,J_score>0
19,2,S19_Lea Thompson __ Artem Chigvintsev,True,9,9,J_score>0
19,2,S19_Lolo Jones __ Keo Motsepe,False,1,1,J_score>0
19,2,S19_Michael Waltrip __ Emma Slater,True,8,8,J_score>0
19,2,S19_Randy Couture __ Karina Smirnoff,True,3,3,J_score>0
19,2,S19_Sadie Robertson __ Mark Ballas,True,11,11,J_score>0
19,2,S19_Tavis Smiley __ Sharna Burgess,True,2,2,J_score>0
19,2,S19_Tommy Chong __ Peta Murgatroyd,True,10,10,J_score>0
19,3,S19_Alfonso Ribeiro __ Witney Carson,True,11,11,J_score>0
19,3,S19_Antonio Sabato Jr. __ Cheryl Burke,True,7,7,J_score>0
19,3,S19_Bethany Mota __ Derek Hough,True,11,11,J_score>0
19,3,S19_Betsey Johnson __ Tony Dovolani,True,4,4,J_score>0
19,3,S19_Janel Parrish __ Valentin Chmerkovskiy,True,11,11,J_score>0
19,3,S19_Jonathan Bennett __ Allison Holker,True,6,6,J_score>0
19,3,S19_Lea Thompson __ Artem Chigvintsev,True,9,9,J_score>0
19,3,S19_Lolo Jones __ Keo Motsepe,False,1,1,J_score>0
19,3,S19_Michael Waltrip __ Emma Slater,True,8,8,J_score>0
19,3,S19_Randy Couture __ Karina Smirnoff,True,3,3,J_score>0
19,3,S19_Sadie Robertson __ Mark Ballas,True,11,11,J_score>0
19,3,S19_Tavis Smiley __ Sharna Burgess,False,2,2,J_score>0
19,3,S19_Tommy Chong __ Peta Murgatroyd,True,10,10,J_score>0
19,4,S19_Alfonso Ribeiro __ Witney Carson,True,11,11,J_score>0
19,4,S19_Antonio Sabato Jr. __ Cheryl Burke,True,7,7,J_score>0
19,4,S19_Bethany Mota __ Derek Hough,True,11,11,J_score>0
19,4,S19_Betsey Johnson __ Tony Dovolani,True,4,4,J_score>0
19,4,S19_Janel Parrish __ Valentin Chmerkovskiy,True,11,11,J_score>0
19,4,S19_Jonathan Bennett __ Allison Holker,True,6,6,J_score>0
19,4,S19_Lea Thompson __ Artem Chigvintsev,True,9,9,J_score>0
19,4,S19_Lolo Jones __ Keo Motsepe,False,1,1,J_score>0
19,4,S19_Michael Waltrip __ Emma Slater,True,8,8,J_score>0
19,4,S19_Randy Couture __ Karina Smirnoff,False,3,3,J_score>0
19,4,S19_Sadie Robertson __ Mark Ballas,True,11,11,J_score>0
19,4,S19_Tavis Smiley __ Sharna Burgess,False,2,2,J_score>0
19,4,S19_Tommy Chong __ Peta Murgatroyd,True,10,10,J_score>0
19,5,S19_Alfonso Ribeiro __ Witney Carson,True,11,11,J_score>0
19,5,S19_Antonio Sabato Jr. __ Cheryl Burke,True,7,7,J_score>0
19,5,S19_Bethany Mota __ Derek Hough,True,11,11,J_score>0
19,5,S19_Betsey Johnson __ Tony Dovolani,False,4,4,J_score>0
19,5,S19_Janel Parrish __ Valentin Chmerkovskiy,True,11,11,J_score>0
19,5,S19_Jonathan Bennett __ Allison Holker,True,6,6,J_score>0
19,5,S19_Lea Thompson __ Artem Chigvintsev,True,9,9,J_score>0
19,5,S19_Lolo Jones __ Keo Motsepe,False,1,1,J_score>0
19,5,S19_Michael Waltrip __ Emma Slater,True,8,8,J_score>0
19,5,S19_Randy Couture __ Karina Smirnoff,False,3,3,J_score>0
19,5,S19_Sadie Robertson __ Mark Ballas,True,11,11,J_score>0
19,5,S19_Tavis Smiley __ Sharna Burgess,False,2,2,J_score>0
19,5,S19_Tommy Chong __ Peta Murgatroyd,True,10,10,J_score>0
19,6,S19_Alfonso Ribeiro __ Witney Carson,True,11,11,J_score>0
19,6,S19_Antonio Sabato Jr. __ Cheryl Burke,True,7,7,J_score>0
19,6,S19_Bethany Mota __ Derek Hough,True,11,11,J_score>0
19,6,S19_Betsey Johnson __ Tony Dovolani,False,4,4,J_score>0
19,6,S19_Janel Parrish __ Valentin Chmerkovskiy,True,11,11,J_score>0
19,6,S19_Jonathan Bennett __ Allison Holker,True,6,6,J_score>0
19,6,S19_Lea Thompson __ Artem Chigvintsev,True,9,9,J_score>0
19,6,S19_Lolo Jones __ Keo Motsepe,False,1,1,J_score>0
19,6,S19_Michael Waltrip __ Emma Slater,True,8,8,J_score>0
19,6,S19_Randy Couture __ Karina Smirnoff,False,3,3,J_score>0
19,6,S19_Sadie Robertson __ Mark Ballas,True,11,11,J_score>0
19,6,S19_Tavis Smiley __ Sharna Burgess,False,2,2,J_score>0
19,6,S19_Tommy Chong __ Peta Murgatroyd,True,10,10,J_score>0
19,7,S19_Alfonso Ribeiro __ Witney Carson,True,11,11,J_score>0
19,7,S19_Antonio Sabato Jr. __ Cheryl Burke,True,7,7,J_score>0
19,7,S19_Bethany Mota __ Derek Hough,True,11,11,J_score>0
19,7,S19_Betsey Johnson __ Tony Dovolani,False,4,4,J_score>0
19,7,S19_Janel Parrish __ Valentin Chmerkovskiy,True,11,11,J_score>0
19,7,S19_Jonathan Bennett __ Allison Holker,False,6,6,J_score>0
19,7,S19_Lea Thompson __ Artem Chigvintsev,True,9,9,J_score>0
19,7,S19_Lolo Jones __ Keo Motsepe,False,1,1,J_score>0
19,7,S19_Michael Waltrip __ Emma Slater,True,8,8,J_score>0
19,7,S19_Randy Couture __ Karina Smirnoff,False,3,3,J_score>0
19,7,S19_Sadie Robertson __ Mark Ballas,True,11,11,J_score>0
19,7,S19_Tavis Smiley __ Sharna Burgess,False,2,2,J_score>0
19,7,S19_Tommy Chong __ Peta Murgatroyd,True,10,10,J_score>0
19,8,S19_Alfonso Ribeiro __ Witney Carson,True,11,11,J_score>0
19,8,S19_Antonio Sabato Jr. __ Cheryl Burke,False,7,7,J_score>0
19,8,S19_Bethany Mota __ Derek Hough,True,11,11,J_score>0
19,8,S19_Betsey Johnson __ Tony Dovolani,False,4,4,J_score>0
19,8,S19_Janel Parrish __ Valentin Chmerkovskiy,True,11,11,J_score>0
19,8,S19_Jonathan Bennett __ Allison Holker,False,6,6,J_score>0
19,8,S19_Lea Thompson __ Artem Chigvintsev,True,9,9,J_score>0
19,8,S19_Lolo Jones __ Keo Motsepe,False,1,1,J_score>0
19,8,S19_Michael Waltrip __ Emma Slater,True,8,8,J_score>0
19,8,S19_Randy Couture __ Karina Smirnoff,False,3,3,J_score>0
19,8,S19_Sadie Robertson __ Mark Ballas,True,11,11,J_score>0
19,8,S19_Tavis Smiley __ Sharna Burgess,False,2,2,J_score>0
19,8,S19_Tommy Chong __ Peta Murgatroyd,True,10,10,J_score>0
19,9,S19_Alfonso Ribeiro __ Witney Carson,True,11,11,J_score>0
19,9,S19_Antonio Sabato Jr. __ Cheryl Burke,False,7,7,J_score>0
19,9,S19_Bethany Mota __ Derek Hough,True,11,11,J_score>0
19,9,S19_Betsey Johnson __ Tony Dovolani,False,4,4,J_score>0
19,9,S19_Janel Parrish __ Valentin Chmerkovskiy,True,11,11,J_score>0
19,9,S19_Jonathan Bennett __ Allison Holker,False,6,6,J_score>0
19,9,S19_Lea Thompson __ Artem Chigvintsev,True,9,9,J_score>0
19,9,S19_Lolo Jones __ Keo Motsepe,False,1,1,J_score>0
19,9,S19_Michael Waltrip __ Emma Slater,False,8,8,J_score>0
19,9,S19_Randy Couture __ Karina Smirnoff,False,3,3,J_score>0
19,9,S19_Sadie Robertson __ Mark Ballas,True,11,11,J_score>0
19,9,S19_Tavis Smiley __ Sharna Burgess,False,2,2,J_score>0
19,9,S19_Tommy Chong __ Peta Murgatroyd,True,10,10,J_score>0
19,10,S19_Alfonso Ribeiro __ Witney Carson,True,11,11,J_score>0
19,10,S19_Antonio Sabato Jr. __ Cheryl Burke,False,7,7,J_score>0
19,10,S19_Bethany Mota __ Derek Hough,True,11,11,J_score>0
19,10,S19_Betsey Johnson __ Tony Dovolani,False,4,4,J_score>0
19,10,S19_Janel Parrish __ Valentin Chmerkovskiy,True,11,11,J_score>0
19,10,S19_Jonathan Bennett __ Allison Holker,False,6,6,J_score>0
19,10,S19_Lea Thompson __ Artem Chigvintsev,False,9,9,J_score>0
19,10,S19_Lolo Jones __ Keo Motsepe,False,1,1,J_score>0
19,10,S19_Michael Waltrip __ Emma Slater,False,8,8,J_score>0
19,10,S19_Randy Couture __ Karina Smirnoff,False,3,3,J_score>0
19,10,S19_Sadie Robertson __ Mark Ballas,True,11,11,J_score>0
19,10,S19_Tavis Smiley __ Sharna Burgess,False,2,2,J_score>0
19,10,S19_Tommy Chong __ Peta Murgatroyd,True,10,10,J_score>0
19,11,S19_Alfonso Ribeiro __ Witney Carson,True,11,11,J_score>0
19,11,S19_Antonio Sabato Jr. __ Cheryl Burke,False,7,7,J_score>0
19,11,S19_Bethany Mota __ Derek Hough,True,11,11,J_score>0
19,11,S19_Betsey Johnson __ Tony Dovolani,False,4,4,J_score>0
19,11,S19_Janel Parrish __ Valentin Chmerkovskiy,True,11,11,J_score>0
19,11,S19_Jonathan Bennett __ Allison Holker,False,6,6,J_score>0
19,11,S19_Lea Thompson __ Artem Chigvintsev,False,9,9,J_score>0
19,11,S19_Lolo Jones __ Keo Motsepe,False,1,1,J_score>0
19,11,S19_Michael Waltrip __ Emma Slater,False,8,8,J_score>0
19,11,S19_Randy Couture __ Karina Smirnoff,False,3,3,J_score>0
19,11,S19_Sadie Robertson __ Mark Ballas,True,11,11,J_score>0
19,11,S19_Tavis Smiley __ Sharna Burgess,False,2,2,J_score>0
19,11,S19_Tommy Chong __ Peta Murgatroyd,False,10,10,J_score>0
20,1,S20_Charlotte McKinney __ Keo Motsepe,True,3,3,J_score>0
20,1,S20_Chris Soules __ Witney Carson,True,8,8,J_score>0
20,1,S20_Michael Sam __ Peta Murgatroyd,True,4,4,J_score>0
20,1,S20_Nastia Liukin __ Derek Hough,True,9,9,J_score>0
20,1,S20_Noah Galloway __ Sharna Burgess,True,10,10,J_score>0
20,1,S20_Patti LaBelle __ Artem Chigvintsev,True,6,6,J_score>0
20,1,S20_Redfoo __ Emma Slater,True,2,2,J_score>0
20,1,S20_Riker Lynch __ Allison Holker,True,10,10,J_score>0
20,1,S20_Robert Herjavec __ Kym Johnson,True,8,8,J_score>0
20,1,S20_Rumer Willis __ Valentin Chmerkovskiy,True,10,10,J_score>0
20,1,S20_Suzanne Somers __ Tony Dovolani,True,5,5,J_score>0
20,1,S20_Willow Shields __ Mark Ballas,True,7,7,J_score>0
20,2,S20_Charlotte McKinney __ Keo Motsepe,True,3,3,J_score>0
20,2,S20_Chris Soules __ Witney Carson,True,8,8,J_score>0
20,2,S20_Michael Sam __ Peta Murgatroyd,True,4,4,J_score>0
20,2,S20_Nastia Liukin __ Derek Hough,True,9,9,J_score>0
20,2,S20_Noah Galloway __ Sharna Burgess,True,10,10,J_score>0
20,2,S20_Patti LaBelle __ Artem Chigvintsev,True,6,6,J_score>0
20,2,S20_Redfoo __ Emma Slater,True,2,2,J_score>0
20,2,S20_Riker Lynch __ Allison Holker,True,10,10,J_score>0
20,2,S20_Robert Herjavec __ Kym Johnson,True,8,8,J_score>0
20,2,S20_Rumer Willis __ Valentin Chmerkovskiy,True,10,10,J_score>0
20,2,S20_Suzanne Somers __ Tony Dovolani,True,5,5,J_score>0
20,2,S20_Willow Shields __ Mark Ballas,True,7,7,J_score>0
20,3,S20_Charlotte McKinney __ Keo Motsepe,True,3,3,J_score>0
20,3,S20_Chris Soules __ Witney Carson,True,8,8,J_score>0
20,3,S20_Michael Sam __ Peta Murgatroyd,True,4,4,J_score>0
20,3,S20_Nastia Liukin __ Derek Hough,True,9,9,J_score>0
20,3,S20_Noah Galloway __ Sharna Burgess,True,10,10,J_score>0
20,3,S20_Patti LaBelle __ Artem Chigvintsev,True,6,6,J_score>0
20,3,S20_Redfoo __ Emma Slater,False,2,2,J_score>0
20,3,S20_Riker Lynch __ Allison Holker,True,10,10,J_score>0
20,3,S20_Robert Herjavec __ Kym Johnson,True,8,8,J_score>0
20,3,S20_Rumer Willis __ Valentin Chmerkovskiy,True,10,10,J_score>0
20,3,S20_Suzanne Somers __ Tony Dovolani,True,5,5,J_score>0
20,3,S20_Willow Shields __ Mark Ballas,True,7,7,J_score>0
20,4,S20_Charlotte McKinney __ Keo Motsepe,False,3,3,J_score>0
20,4,S20_Chris Soules __ Witney Carson,True,8,8,J_score>0
20,4,S20_Michael Sam __ Peta Murgatroyd,True,4,4,J_score>0
20,4,S20_Nastia Liukin __ Derek Hough,True,9,9,J_score>0
20,4,S20_Noah Galloway __ Sharna Burgess,True,10,10,J_score>0
20,4,S20_Patti LaBelle __ Artem Chigvintsev,True,6,6,J_score>0
20,4,S20_Redfoo __ Emma Slater,False,2,2,J_score>0
20,4,S20_Riker Lynch __ Allison Holker,True,10,10,J_score>0
20,4,S20_Robert Herjavec __ Kym Johnson,True,8,8,J_score>0
20,4,S20_Rumer Willis __ Valentin Chmerkovskiy,True,10,10,J_score>0
20,4,S20_Suzanne Somers __ Tony Dovolani,True,5,5,J_score>0
20,4,S20_Willow Shields __ Mark Ballas,True,7,7,J_score>0
20,5,S20_Charlotte McKinney __ Keo Motsepe,False,3,3,J_score>0
20,5,S20_Chris Soules __ Witney Carson,True,8,8,J_score>0
20,5,S20_Michael Sam __ Peta Murgatroyd,False,4,4,J_score>0
20,5,S20_Nastia Liukin __ Derek Hough,True,9,9,J_score>0
20,5,S20_Noah Galloway __ Sharna Burgess,True,10,10,J_score>0
20,5,S20_Patti LaBelle __ Artem Chigvintsev,True,6,6,J_score>0
20,5,S20_Redfoo __ Emma Slater,False,2,2,J_score>0
20,5,S20_Riker Lynch __ Allison Holker,True,10,10,J_score>0
20,5,S20_Robert Herjavec __ Kym Johnson,True,8,8,J_score>0
20,5,S20_Rumer Willis __ Valentin Chmerkovskiy,True,10,10,J_score>0
20,5,S20_Suzanne Somers __ Tony Dovolani,True,5,5,J_score>0
20,5,S20_Willow Shields __ Mark Ballas,True,7,7,J_score>0
20,6,S20_Charlotte McKinney __ Keo Motsepe,False,3,3,J_score>0
20,6,S20_Chris Soules __ Witney Carson,True,8,8,J_score>0
20,6,S20_Michael Sam __ Peta Murgatroyd,False,4,4,J_score>0
20,6,S20_Nastia Liukin __ Derek Hough,True,9,9,J_score>0
20,6,S20_Noah Galloway __ Sharna Burgess,True,10,10,J_score>0
20,6,S20_Patti LaBelle __ Artem Chigvintsev,True,6,6,J_score>0
20,6,S20_Redfoo __ Emma Slater,False,2,2,J_score>0
20,6,S20_Riker Lynch __ Allison Holker,True,10,10,J_score>0
20,6,S20_Robert Herjavec __ Kym Johnson,True,8,8,J_score>0
20,6,S20_Rumer Willis __ Valentin Chmerkovskiy,True,10,10,J_score>0
20,6,S20_Suzanne Somers __ Tony Dovolani,False,5,5,J_score>0
20,6,S20_Willow Shields __ Mark Ballas,True,7,7,J_score>0
20,7,S20_Charlotte McKinney __ Keo Motsepe,False,3,3,J_score>0
20,7,S20_Chris Soules __ Witney Carson,True,8,8,J_score>0
20,7,S20_Michael Sam __ Peta Murgatroyd,False,4,4,J_score>0
20,7,S20_Nastia Liukin __ Derek Hough,True,9,9,J_score>0
20,7,S20_Noah Galloway __ Sharna Burgess,True,10,10,J_score>0
20,7,S20_Patti LaBelle __ Artem Chigvintsev,False,6,6,J_score>0
20,7,S20_Redfoo __ Emma Slater,False,2,2,J_score>0
20,7,S20_Riker Lynch __ Allison Holker,True,10,10,J_score>0
20,7,S20_Robert Herjavec __ Kym Johnson,True,8,8,J_score>0
20,7,S20_Rumer Willis __ Valentin Chmerkovskiy,True,10,10,J_score>0
20,7,S20_Suzanne Somers __ Tony Dovolani,False,5,5,J_score>0
20,7,S20_Willow Shields __ Mark Ballas,True,7,7,J_score>0
20,8,S20_Charlotte McKinney __ Keo Motsepe,False,3,3,J_score>0
20,8,S20_Chris Soules __ Witney Carson,True,8,8,J_score>0
20,8,S20_Michael Sam __ Peta Murgatroyd,False,4,4,J_score>0
20,8,S20_Nastia Liukin __ Derek Hough,True,9,9,J_score>0
20,8,S20_Noah Galloway __ Sharna Burgess,True,10,10,J_score>0
20,8,S20_Patti LaBelle __ Artem Chigvintsev,False,6,6,J_score>0
20,8,S20_Redfoo __ Emma Slater,False,2,2,J_score>0
20,8,S20_Riker Lynch __ Allison Holker,True,10,10,J_score>0
20,8,S20_Robert Herjavec __ Kym Johnson,True,8,8,J_score>0
20,8,S20_Rumer Willis __ Valentin Chmerkovskiy,True,10,10,J_score>0
20,8,S20_Suzanne Somers __ Tony Dovolani,False,5,5,J_score>0
20,8,S20_Willow Shields __ Mark Ballas,False,7,7,J_score>0
20,9,S20_Charlotte McKinney __ Keo Motsepe,False,3,3,J_score>0
20,9,S20_Chris Soules __ Witney Carson,False,8,8,J_score>0
20,9,S20_Michael Sam __ Peta Murgatroyd,False,4,4,J_score>0
20,9,S20_Nastia Liukin __ Derek Hough,True,9,9,J_score>0
20,9,S20_Noah Galloway __ Sharna Burgess,True,10,10,J_score>0
20,9,S20_Patti LaBelle __ Artem Chigvintsev,False,6,6,J_score>0
20,9,S20_Redfoo __ Emma Slater,False,2,2,J_score>0
20,9,S20_Riker Lynch __ Allison Holker,True,10,10,J_score>0
20,9,S20_Robert Herjavec __ Kym Johnson,False,8,8,J_score>0
20,9,S20_Rumer Willis __ Valentin Chmerkovskiy,True,10,10,J_score>0
20,9,S20_Suzanne Somers __ Tony Dovolani,False,5,5,J_score>0
20,9,S20_Willow Shields __ Mark Ballas,False,7,7,J_score>0
20,10,S20_Charlotte McKinney __ Keo Motsepe,False,3,3,J_score>0
20,10,S20_Chris Soules __ Witney Carson,False,8,8,J_score>0
20,10,S20_Michael Sam __ Peta Murgatroyd,False,4,4,J_score>0
20,10,S20_Nastia Liukin __ Derek Hough,False,9,9,J_score>0
20,10,S20_Noah Galloway __ Sharna Burgess,True,10,10,J_score>0
20,10,S20_Patti LaBelle __ Artem Chigvintsev,False,6,6,J_score>0
20,10,S20_Redfoo __ Emma Slater,False,2,2,J_score>0
20,10,S20_Riker Lynch __ Allison Holker,True,10,10,J_score>0
20,10,S20_Robert Herjavec __ Kym Johnson,False,8,8,J_score>0
20,10,S20_Rumer Willis __ Valentin Chmerkovskiy,True,10,10,J_score>0
20,10,S20_Suzanne Somers __ Tony Dovolani,False,5,5,J_score>0
20,10,S20_Willow Shields __ Mark Ballas,False,7,7,J_score>0
21,1,S21_Alek Skarlatos __ Lindsay Arnold,True,11,11,J_score>0
21,1,S21_Alexa PenaVega __ Mark Ballas,True,9,9,J_score>0
21,1,S21_Andy Grammer __ Allison Holker,True,8,8,J_score>0
21,1,S21_Bindi Irwin __ Derek Hough,True,11,11,J_score>0
21,1,S21_Carlos PenaVega __ Witney Carson,True,11,11,J_score>0
21,1,S21_Chaka Khan __ Keo Motsepe,True,2,2,J_score>0
21,1,S21_Gary Busey __ Anna Trebunskaya,True,4,4,J_score>0
21,1,S21_Hayes Grier __ Emma Slater,True,7,7,J_score>0
21,1,S21_Kim Zolciak-Biermann __ Tony Dovolani,True,2,2,J_score>0
21,1,S21_Nick Carter __ Sharna Burgess,True,11,11,J_score>0
21,1,S21_Paula Deen __ Louis van Amstel,True,6,6,J_score>0
21,1,S21_Tamar Braxton __ Valentin Chmerkovskiy,True,9,9,J_score>0
21,1,S21_Victor Espinoza __ Karina Smirnoff,True,2,2,J_score>0
21,2,S21_Alek Skarlatos __ Lindsay Arnold,True,11,11,J_score>0
21,2,S21_Alexa PenaVega __ Mark Ballas,True,9,9,J_score>0
21,2,S21_Andy Grammer __ Allison Holker,True,8,8,J_score>0
21,2,S21_Bindi Irwin __ Derek Hough,True,11,11,J_score>0
21,2,S21_Carlos PenaVega __ Witney Carson,True,11,11,J_score>0
21,2,S21_Chaka Khan __ Keo Motsepe,True,2,2,J_score>0
21,2,S21_Gary Busey __ Anna Trebunskaya,True,4,4,J_score>0
21,2,S21_Hayes Grier __ Emma Slater,True,7,7,J_score>0
21,2,S21_Kim Zolciak-Biermann __ Tony Dovolani,True,2,2,J_score>0
21,2,S21_Nick Carter __ Sharna Burgess,True,11,11,J_score>0
21,2,S21_Paula Deen __ Louis van Amstel,True,6,6,J_score>0
21,2,S21_Tamar Braxton __ Valentin Chmerkovskiy,True,9,9,J_score>0
21,2,S21_Victor Espinoza __ Karina Smirnoff,True,2,2,J_score>0
21,3,S21_Alek Skarlatos __ Lindsay Arnold,True,11,11,J_score>0
21,3,S21_Alexa PenaVega __ Mark Ballas,True,9,9,J_score>0
21,3,S21_Andy Grammer __ Allison Holker,True,8,8,J_score>0
21,3,S21_Bindi Irwin __ Derek Hough,True,11,11,J_score>0
21,3,S21_Carlos PenaVega __ Witney Carson,True,11,11,J_score>0
21,3,S21_Chaka Khan __ Keo Motsepe,False,2,2,J_score>0
21,3,S21_Gary Busey __ Anna Trebunskaya,True,4,4,J_score>0
21,3,S21_Hayes Grier __ Emma Slater,True,7,7,J_score>0
21,3,S21_Kim Zolciak-Biermann __ Tony Dovolani,False,2,2,J_score>0
21,3,S21_Nick Carter __ Sharna Burgess,True,11,11,J_score>0
21,3,S21_Paula Deen __ Louis van Amstel,True,6,6,J_score>0
21,3,S21_Tamar Braxton __ Valentin Chmerkovskiy,True,9,9,J_score>0
21,3,S21_Victor Espinoza __ Karina Smirnoff,False,2,2,J_score>0
21,4,S21_Alek Skarlatos __ Lindsay Arnold,True,11,11,J_score>0
21,4,S21_Alexa PenaVega __ Mark Ballas,True,9,9,J_score>0
21,4,S21_Andy Grammer __ Allison Holker,True,8,8,J_score>0
21,4,S21_Bindi Irwin __ Derek Hough,True,11,11,J_score>0
21,4,S21_Carlos PenaVega __ Witney Carson,True,11,11,J_score>0
21,4,S21_Chaka Khan __ Keo Motsepe,False,2,2,J_score>0
21,4,S21_Gary Busey __ Anna Trebunskaya,True,4,4,J_score>0
21,4,S21_Hayes Grier __ Emma Slater,True,7,7,J_score>0
21,4,S21_Kim Zolciak-Biermann __ Tony Dovolani,False,2,2,J_score>0
21,4,S21_Nick Carter __ Sharna Burgess,True,11,11,J_score>0
21,4,S21_Paula Deen __ Louis van Amstel,True,6,6,J_score>0
21,4,S21_Tamar Braxton __ Valentin Chmerkovskiy,True,9,9,J_score>0
21,4,S21_Victor Espinoza __ Karina Smirnoff,False,2,2,J_score>0
21,5,S21_Alek Skarlatos __ Lindsay Arnold,True,11,11,J_score>0
21,5,S21_Alexa PenaVega __ Mark Ballas,True,9,9,J_score>0
21,5,S21_Andy Grammer __ Allison Holker,True,8,8,J_score>0
21,5,S21_Bindi Irwin __ Derek Hough,True,11,11,J_score>0
21,5,S21_Carlos PenaVega __ Witney Carson,True,11,11,J_score>0
21,5,S21_Chaka Khan __ Keo Motsepe,False,2,2,J_score>0
21,5,S21_Gary Busey __ Anna Trebunskaya,False,4,4,J_score>0
21,5,S21_Hayes Grier __ Emma Slater,True,7,7,J_score>0
21,5,S21_Kim Zolciak-Biermann __ Tony Dovolani,False,2,2,J_score>0
21,5,S21_Nick Carter __ Sharna Burgess,True,11,11,J_score>0
21,5,S21_Paula Deen __ Louis van Amstel,True,6,6,J_score>0
21,5,S21_Tamar Braxton __ Valentin Chmerkovskiy,True,9,9,J_score>0
21,5,S21_Victor Espinoza __ Karina Smirnoff,False,2,2,J_score>0
21,6,S21_Alek Skarlatos __ Lindsay Arnold,True,11,11,J_score>0
21,6,S21_Alexa PenaVega __ Mark Ballas,True,9,9,J_score>0
