season,week,pair_id,J_score,is_active,elim_flag
19,1,S19_Lolo Jones __ Keo Motsepe,22.0,True,False
19,2,S19_Lolo Jones __ Keo Motsepe,0.0,False,True
19,3,S19_Lolo Jones __ Keo Motsepe,0.0,False,False
19,4,S19_Lolo Jones __ Keo Motsepe,0.0,False,False
19,5,S19_Lolo Jones __ Keo Motsepe,0.0,False,False
19,6,S19_Lolo Jones __ Keo Motsepe,0.0,False,False
19,7,S19_Lolo Jones __ Keo Motsepe,0.0,False,False
19,8,S19_Lolo Jones __ Keo Motsepe,0.0,False,False
19,9,S19_Lolo Jones __ Keo Motsepe,0.0,False,False
19,10,S19_Lolo Jones __ Keo Motsepe,0.0,False,False
19,11,S19_Lolo Jones __ Keo Motsepe,0.0,False,False
19,1,S19_Michael Waltrip __ Emma Slater,25.0,True,False
19,2,S19_Michael Waltrip __ Emma Slater,24.0,True,False
19,3,S19_Michael Waltrip __ Emma Slater,28.0,True,False
19,4,S19_Michael Waltrip __ Emma Slater,25.0,True,False
19,5,S19_Michael Waltrip __ Emma Slater,20.0,True,False
19,6,S19_Michael Waltrip __ Emma Slater,30.0,True,False
19,7,S19_Michael Waltrip __ Emma Slater,28.0,True,False
19,8,S19_Michael Waltrip __ Emma Slater,25.0,True,False
19,9,S19_Michael Waltrip __ Emma Slater,0.0,False,True
19,10,S19_Michael Waltrip __ Emma Slater,0.0,False,False
19,11,S19_Michael Waltrip __ Emma Slater,0.0,False,False
19,1,S19_Randy Couture __ Karina Smirnoff,31.0,True,False
19,2,S19_Randy Couture __ Karina Smirnoff,28.0,True,False
19,3,S19_Randy Couture __ Karina Smirnoff,26.0,True,False
19,4,S19_Randy Couture __ Karina Smirnoff,0.0,False,True
19,5,S19_Randy Couture __ Karina Smirnoff,0.0,False,False
19,6,S19_Randy Couture __ Karina Smirnoff,0.0,False,False
19,7,S19_Randy Couture __ Karina Smirnoff,0.0,False,False
19,8,S19_Randy Couture __ Karina Smirnoff,0.0,False,False
19,9,S19_Randy Couture __ Karina Smirnoff,0.0,False,False
19,10,S19_Randy Couture __ Karina Smirnoff,0.0,False,False
19,11,S19_Randy Couture __ Karina Smirnoff,0.0,False,False
19,1,S19_Sadie Robertson __ Mark Ballas,34.0,True,False
19,2,S19_Sadie Robertson __ Mark Ballas,31.0,True,False
19,3,S19_Sadie Robertson __ Mark Ballas,32.0,True,False
19,4,S19_Sadie Robertson __ Mark Ballas,37.0,True,False
19,5,S19_Sadie Robertson __ Mark Ballas,36.0,True,False
19,6,S19_Sadie Robertson __ Mark Ballas,35.0,True,False
19,7,S19_Sadie Robertson __ Mark Ballas,31.0,True,False
19,8,S19_Sadie Robertson __ Mark Ballas,38.0,True,False
19,9,S19_Sadie Robertson __ Mark Ballas,36.5,True,False
19,10,S19_Sadie Robertson __ Mark Ballas,37.0,True,False
19,11,S19_Sadie Robertson __ Mark Ballas,39.333200000000005,True,False
19,1,S19_Tavis Smiley __ Sharna Burgess,29.0,True,False
19,2,S19_Tavis Smiley __ Sharna Burgess,28.0,True,False
19,3,S19_Tavis Smiley __ Sharna Burgess,0.0,False,True
19,4,S19_Tavis Smiley __ Sharna Burgess,0.0,False,False
19,5,S19_Tavis Smiley __ Sharna Burgess,0.0,False,False
19,6,S19_Tavis Smiley __ Sharna Burgess,0.0,False,False
19,7,S19_Tavis Smiley __ Sharna Burgess,0.0,False,False
19,8,S19_Tavis Smiley __ Sharna Burgess,0.0,False,False
19,9,S19_Tavis Smiley __ Sharna Burgess,0.0,False,False
19,10,S19_Tavis Smiley __ Sharna Burgess,0.0,False,False
19,11,S19_Tavis Smiley __ Sharna Burgess,0.0,False,False
19,1,S19_Tommy Chong __ Peta Murgatroyd,27.0,True,False
19,2,S19_Tommy Chong __ Peta Murgatroyd,28.0,True,False
19,3,S19_Tommy Chong __ Peta Murgatroyd,34.0,True,False
19,4,S19_Tommy Chong __ Peta Murgatroyd,28.0,True,False
19,5,S19_Tommy Chong __ Peta Murgatroyd,23.0,True,False
19,6,S19_Tommy Chong __ Peta Murgatroyd,28.0,True,False
19,7,S19_Tommy Chong __ Peta Murgatroyd,30.0,True,False
19,8,S19_Tommy Chong __ Peta Murgatroyd,29.0,True,False
19,9,S19_Tommy Chong __ Peta Murgatroyd,28.5,True,False
19,10,S19_Tommy Chong __ Peta Murgatroyd,31.0,True,False
19,11,S19_Tommy Chong __ Peta Murgatroyd,0.0,False,True
20,1,S20_Charlotte McKinney __ Keo Motsepe,22.0,True,False
20,2,S20_Charlotte McKinney __ Keo Motsepe,26.0,True,False
20,3,S20_Charlotte McKinney __ Keo Motsepe,22.0,True,False
20,4,S20_Charlotte McKinney __ Keo Motsepe,0.0,False,True
20,5,S20_Charlotte McKinney __ Keo Motsepe,0.0,False,False
20,6,S20_Charlotte McKinney __ Keo Motsepe,0.0,False,False
20,7,S20_Charlotte McKinney __ Keo Motsepe,0.0,False,False
20,8,S20_Charlotte McKinney __ Keo Motsepe,0.0,False,False
20,9,S20_Charlotte McKinney __ Keo Motsepe,0.0,False,False
20,10,S20_Charlotte McKinney __ Keo Motsepe,0.0,False,False
20,1,S20_Chris Soules __ Witney Carson,26.0,True,False
20,2,S20_Chris Soules __ Witney Carson,21.0,True,False
20,3,S20_Chris Soules __ Witney Carson,28.0,True,False
20,4,S20_Chris Soules __ Witney Carson,27.0,True,False
20,5,S20_Chris Soules __ Witney Carson,27.0,True,False
20,6,S20_Chris Soules __ Witney Carson,35.0,True,False
20,7,S20_Chris Soules __ Witney Carson,31.0,True,False
20,8,S20_Chris Soules __ Witney Carson,32.0,True,False
20,9,S20_Chris Soules __ Witney Carson,0.0,False,True
20,10,S20_Chris Soules __ Witney Carson,0.0,False,False
20,1,S20_Michael Sam __ Peta Murgatroyd,26.0,True,False
20,2,S20_Michael Sam __ Peta Murgatroyd,28.0,True,False
20,3,S20_Michael Sam __ Peta Murgatroyd,24.0,True,False
20,4,S20_Michael Sam __ Peta Murgatroyd,30.0,True,False
20,5,S20_Michael Sam __ Peta Murgatroyd,0.0,False,True
20,6,S20_Michael Sam __ Peta Murgatroyd,0.0,False,False
20,7,S20_Michael Sam __ Peta Murgatroyd,0.0,False,False
20,8,S20_Michael Sam __ Peta Murgatroyd,0.0,False,False
20,9,S20_Michael Sam __ Peta Murgatroyd,0.0,False,False
20,10,S20_Michael Sam __ Peta Murgatroyd,0.0,False,False
20,1,S20_Nastia Liukin __ Derek Hough,30.0,True,False
20,2,S20_Nastia Liukin __ Derek Hough,34.0,True,False
20,3,S20_Nastia Liukin __ Derek Hough,34.0,True,False
20,4,S20_Nastia Liukin __ Derek Hough,36.0,True,False
20,5,S20_Nastia Liukin __ Derek Hough,38.0,True,False
20,6,S20_Nastia Liukin __ Derek Hough,36.5,True,False
20,7,S20_Nastia Liukin __ Derek Hough,41.0,True,False
20,8,S20_Nastia Liukin __ Derek Hough,38.0,True,False
20,9,S20_Nastia Liukin __ Derek Hough,40.0,True,False
20,10,S20_Nastia Liukin __ Derek Hough,0.0,False,True
20,1,S20_Noah Galloway __ Sharna Burgess,26.0,True,False
20,2,S20_Noah Galloway __ Sharna Burgess,27.0,True,False
20,3,S20_Noah Galloway __ Sharna Burgess,30.0,True,False
20,4,S20_Noah Galloway __ Sharna Burgess,32.0,True,False
20,5,S20_Noah Galloway __ Sharna Burgess,28.0,True,False
20,6,S20_Noah Galloway __ Sharna Burgess,34.0,True,False
20,7,S20_Noah Galloway __ Sharna Burgess,38.0,True,False
20,8,S20_Noah Galloway __ Sharna Burgess,31.5,True,False
20,9,S20_Noah Galloway __ Sharna Burgess,38.0,True,False
20,10,S20_Noah Galloway __ Sharna Burgess,36.0,True,False
20,1,S20_Patti LaBelle __ Artem Chigvintsev,25.0,True,False
20,2,S20_Patti LaBelle __ Artem Chigvintsev,28.0,True,False
20,3,S20_Patti LaBelle __ Artem Chigvintsev,22.0,True,False
20,4,S20_Patti LaBelle __ Artem Chigvintsev,30.0,True,False
20,5,S20_Patti LaBelle __ Artem Chigvintsev,27.0,True,False
20,6,S20_Patti LaBelle __ Artem Chigvintsev,34.0,True,False
20,7,S20_Patti LaBelle __ Artem Chigvintsev,0.0,False,True
20,8,S20_Patti LaBelle __ Artem Chigvintsev,0.0,False,False
20,9,S20_Patti LaBelle __ Artem Chigvintsev,0.0,False,False
20,10,S20_Patti LaBelle __ Artem Chigvintsev,0.0,False,False
20,1,S20_Redfoo __ Emma Slater,22.0,True,False
20,2,S20_Redfoo __ Emma Slater,31.0,True,False
20,3,S20_Redfoo __ Emma Slater,0.0,False,True
20,4,S20_Redfoo __ Emma Slater,0.0,False,False
20,5,S20_Redfoo __ Emma Slater,0.0,False,False
20,6,S20_Redfoo __ Emma Slater,0.0,False,False
20,7,S20_Redfoo __ Emma Slater,0.0,False,False
20,8,S20_Redfoo __ Emma Slater,0.0,False,False
20,9,S20_Redfoo __ Emma Slater,0.0,False,False
20,10,S20_Redfoo __ Emma Slater,0.0,False,False
20,1,S20_Riker Lynch __ Allison Holker,31.0,True,False
20,2,S20_Riker Lynch __ Allison Holker,32.0,True,False
20,3,S20_Riker Lynch __ Allison Holker,34.0,True,False
20,4,S20_Riker Lynch __ Allison Holker,34.0,True,False
20,5,S20_Riker Lynch __ Allison Holker,38.0,True,False
20,6,S20_Riker Lynch __ Allison Holker,38.0,True,False
20,7,S20_Riker Lynch __ Allison Holker,37.0,True,False
20,8,S20_Riker Lynch __ Allison Holker,39.0,True,False
20,9,S20_Riker Lynch __ Allison Holker,40.0,True,False
20,10,S20_Riker Lynch __ Allison Holker,40.0,True,False
20,1,S20_Robert Herjavec __ Kym Johnson,28.0,True,False
20,2,S20_Robert Herjavec __ Kym Johnson,28.0,True,False
20,3,S20_Robert Herjavec __ Kym Johnson,29.0,True,False
20,4,S20_Robert Herjavec __ Kym Johnson,34.0,True,False
20,5,S20_Robert Herjavec __ Kym Johnson,24.0,True,False
20,6,S20_Robert Herjavec __ Kym Johnson,33.5,True,False
20,7,S20_Robert Herjavec __ Kym Johnson,31.0,True,False
20,8,S20_Robert Herjavec __ Kym Johnson,31.0,True,False
20,9,S20_Robert Herjavec __ Kym Johnson,0.0,False,True
20,10,S20_Robert Herjavec __ Kym Johnson,0.0,False,False
20,1,S20_Rumer Willis __ Valentin Chmerkovskiy,32.0,True,False
20,2,S20_Rumer Willis __ Valentin Chmerkovskiy,32.0,True,False
20,3,S20_Rumer Willis __ Valentin Chmerkovskiy,33.0,True,False
20,4,S20_Rumer Willis __ Valentin Chmerkovskiy,35.0,True,False
20,5,S20_Rumer Willis __ Valentin Chmerkovskiy,39.0,True,False
20,6,S20_Rumer Willis __ Valentin Chmerkovskiy,35.5,True,False
20,7,S20_Rumer Willis __ Valentin Chmerkovskiy,37.0,True,False
20,8,S20_Rumer Willis __ Valentin Chmerkovskiy,40.0,True,False
20,9,S20_Rumer Willis __ Valentin Chmerkovskiy,39.0,True,False
20,10,S20_Rumer Willis __ Valentin Chmerkovskiy,40.0,True,False
20,1,S20_Suzanne Somers __ Tony Dovolani,25.0,True,False
20,2,S20_Suzanne Somers __ Tony Dovolani,28.0,True,False
20,3,S20_Suzanne Somers __ Tony Dovolani,25.0,True,False
20,4,S20_Suzanne Somers __ Tony Dovolani,28.0,True,False
20,5,S20_Suzanne Somers __ Tony Dovolani,28.0,True,False
20,6,S20_Suzanne Somers __ Tony Dovolani,0.0,False,True
20,7,S20_Suzanne Somers __ Tony Dovolani,0.0,False,False
20,8,S20_Suzanne Somers __ Tony Dovolani,0.0,False,False
20,9,S20_Suzanne Somers __ Tony Dovolani,0.0,False,False
20,10,S20_Suzanne Somers __ Tony Dovolani,0.0,False,False
20,1,S20_Willow Shields __ Mark Ballas,25.0,True,False
20,2,S20_Willow Shields __ Mark Ballas,32.0,True,False
20,3,S20_Willow Shields __ Mark Ballas,32.0,True,False
20,4,S20_Willow Shields __ Mark Ballas,39.0,True,False
20,5,S20_Willow Shields __ Mark Ballas,34.0,True,False
20,6,S20_Willow Shields __ Mark Ballas,36.5,True,False
20,7,S20_Willow Shields __ Mark Ballas,39.0,True,False
20,8,S20_Willow Shields __ Mark Ballas,0.0,False,True
20,9,S20_Willow Shields __ Mark Ballas,0.0,False,False
20,10,S20_Willow Shields __ Mark Ballas,0.0,False,False
21,1,S21_Alek Skarlatos __ Lindsay Arnold,22.0,True,False
21,2,S21_Alek Skarlatos __ Lindsay Arnold,22.5,True,False
21,3,S21_Alek Skarlatos __ Lindsay Arnold,33.0,True,False
21,4,S21_Alek Skarlatos __ Lindsay Arnold,24.0,True,False
21,5,S21_Alek Skarlatos __ Lindsay Arnold,29.0,True,False
21,6,S21_Alek Skarlatos __ Lindsay Arnold,30.0,True,False
21,7,S21_Alek Skarlatos __ Lindsay Arnold,26.5,True,False
21,8,S21_Alek Skarlatos __ Lindsay Arnold,25.0,True,False
21,9,S21_Alek Skarlatos __ Lindsay Arnold,25.5,True,False
21,10,S21_Alek Skarlatos __ Lindsay Arnold,28.5,True,False
21,11,S21_Alek Skarlatos __ Lindsay Arnold,27.999899999999997,True,False
21,1,S21_Alexa PenaVega __ Mark Ballas,22.0,True,False
21,2,S21_Alexa PenaVega __ Mark Ballas,23.0,True,False
21,3,S21_Alexa PenaVega __ Mark Ballas,36.0,True,False
21,4,S21_Alexa PenaVega __ Mark Ballas,21.0,True,False
21,5,S21_Alexa PenaVega __ Mark Ballas,40.0,True,False
21,6,S21_Alexa PenaVega __ Mark Ballas,30.0,True,False
21,7,S21_Alexa PenaVega __ Mark Ballas,27.5,True,False
21,8,S21_Alexa PenaVega __ Mark Ballas,26.9998,True,False
21,9,S21_Alexa PenaVega __ Mark Ballas,30.0,True,False
21,10,S21_Alexa PenaVega __ Mark Ballas,0.0,False,True
21,11,S21_Alexa PenaVega __ Mark Ballas,0.0,False,False
21,1,S21_Andy Grammer __ Allison Holker,21.0,True,False
21,2,S21_Andy Grammer __ Allison Holker,22.0,True,False
21,3,S21_Andy Grammer __ Allison Holker,29.0,True,False
21,4,S21_Andy Grammer __ Allison Holker,23.0,True,False
21,5,S21_Andy Grammer __ Allison Holker,36.0,True,False
21,6,S21_Andy Grammer __ Allison Holker,40.0,True,False
21,7,S21_Andy Grammer __ Allison Holker,28.0,True,False
21,8,S21_Andy Grammer __ Allison Holker,23.9998,True,False
21,9,S21_Andy Grammer __ Allison Holker,0.0,False,True
21,10,S21_Andy Grammer __ Allison Holker,0.0,False,False
21,11,S21_Andy Grammer __ Allison Holker,0.0,False,False
21,1,S21_Bindi Irwin __ Derek Hough,24.0,True,False
21,2,S21_Bindi Irwin __ Derek Hough,24.0,True,False
21,3,S21_Bindi Irwin __ Derek Hough,32.0,True,False
21,4,S21_Bindi Irwin __ Derek Hough,28.0,True,False
21,5,S21_Bindi Irwin __ Derek Hough,37.0,True,False
21,6,S21_Bindi Irwin __ Derek Hough,40.0,True,False
21,7,S21_Bindi Irwin __ Derek Hough,29.0,True,False
21,8,S21_Bindi Irwin __ Derek Hough,28.0,True,False
21,9,S21_Bindi Irwin __ Derek Hough,30.0,True,False
21,10,S21_Bindi Irwin __ Derek Hough,31.5,True,False
21,11,S21_Bindi Irwin __ Derek Hough,30.0,True,False
21,1,S21_Carlos PenaVega __ Witney Carson,23.0,True,False
21,2,S21_Carlos PenaVega __ Witney Carson,22.5,True,False
21,3,S21_Carlos PenaVega __ Witney Carson,31.0,True,False
21,4,S21_Carlos PenaVega __ Witney Carson,25.0,True,False
21,5,S21_Carlos PenaVega __ Witney Carson,39.0,True,False
21,6,S21_Carlos PenaVega __ Witney Carson,38.0,True,False
21,7,S21_Carlos PenaVega __ Witney Carson,28.0,True,False
21,8,S21_Carlos PenaVega __ Witney Carson,28.9998,True,False
21,9,S21_Carlos PenaVega __ Witney Carson,27.0,True,False
21,10,S21_Carlos PenaVega __ Witney Carson,31.5,True,False
21,11,S21_Carlos PenaVega __ Witney Carson,30.0,True,False
21,1,S21_Chaka Khan __ Keo Motsepe,13.0,True,False
21,2,S21_Chaka Khan __ Keo Motsepe,15.0,True,False
21,3,S21_Chaka Khan __ Keo Motsepe,0.0,False,True
21,4,S21_Chaka Khan __ Keo Motsepe,0.0,False,False
21,5,S21_Chaka Khan __ Keo Motsepe,0.0,False,False
21,6,S21_Chaka Khan __ Keo Motsepe,0.0,False,False
21,7,S21_Chaka Khan __ Keo Motsepe,0.0,False,False
21,8,S21_Chaka Khan __ Keo Motsepe,0.0,False,False
21,9,S21_Chaka Khan __ Keo Motsepe,0.0,False,False
21,10,S21_Chaka Khan __ Keo Motsepe,0.0,False,False
21,11,S21_Chaka Khan __ Keo Motsepe,0.0,False,False
21,1,S21_Gary Busey __ Anna Trebunskaya,15.0,True,False
21,2,S21_Gary Busey __ Anna Trebunskaya,16.5,True,False
21,3,S21_Gary Busey __ Anna Trebunskaya,25.0,True,False
21,4,S21_Gary Busey __ Anna Trebunskaya,16.0,True,False
21,5,S21_Gary Busey __ Anna Trebunskaya,0.0,False,True
21,6,S21_Gary Busey __ Anna Trebunskaya,0.0,False,False
21,7,S21_Gary Busey __ Anna Trebunskaya,0.0,False,False
21,8,S21_Gary Busey __ Anna Trebunskaya,0.0,False,False
21,9,S21_Gary Busey __ Anna Trebunskaya,0.0,False,False
21,10,S21_Gary Busey __ Anna Trebunskaya,0.0,False,False
21,11,S21_Gary Busey __ Anna Trebunskaya,0.0,False,False
21,1,S21_Hayes Grier __ Emma Slater,21.0,True,False
21,2,S21_Hayes Grier __ Emma Slater,22.5,True,False
21,3,S21_Hayes Grier __ Emma Slater,30.0,True,False
21,4,S21_Hayes Grier __ Emma Slater,27.0,True,False
21,5,S21_Hayes Grier __ Emma Slater,30.0,True,False
21,6,S21_Hayes Grier __ Emma Slater,32.0,True,False
21,7,S21_Hayes Grier __ Emma Slater,28.0,True,False
21,8,S21_Hayes Grier __ Emma Slater,0.0,False,True
21,9,S21_Hayes Grier __ Emma Slater,0.0,False,False
21,10,S21_Hayes Grier __ Emma Slater,0.0,False,False
21,11,S21_Hayes Grier __ Emma Slater,0.0,False,False
21,1,S21_Kim Zolciak-Biermann __ Tony Dovolani,12.0,True,False
21,2,S21_Kim Zolciak-Biermann __ Tony Dovolani,18.5,True,False
21,3,S21_Kim Zolciak-Biermann __ Tony Dovolani,0.0,False,True
21,4,S21_Kim Zolciak-Biermann __ Tony Dovolani,0.0,False,False
21,5,S21_Kim Zolciak-Biermann __ Tony Dovolani,0.0,False,False
21,6,S21_Kim Zolciak-Biermann __ Tony Dovolani,0.0,False,False
21,7,S21_Kim Zolciak-Biermann __ Tony Dovolani,0.0,False,False
21,8,S21_Kim Zolciak-Biermann __ Tony Dovolani,0.0,False,False
21,9,S21_Kim Zolciak-Biermann __ Tony Dovolani,0.0,False,False
21,10,S21_Kim Zolciak-Biermann __ Tony Dovolani,0.0,False,False
21,11,S21_Kim Zolciak-Biermann __ Tony Dovolani,0.0,False,False
21,1,S21_Nick Carter __ Sharna Burgess,24.0,True,False
21,2,S21_Nick Carter __ Sharna Burgess,22.5,True,False
21,3,S21_Nick Carter __ Sharna Burgess,36.0,True,False
21,4,S21_Nick Carter __ Sharna Burgess,27.0,True,False
21,5,S21_Nick Carter __ Sharna Burgess,35.0,True,False
21,6,S21_Nick Carter __ Sharna Burgess,39.0,True,False
21,7,S21_Nick Carter __ Sharna Burgess,27.0,True,False
21,8,S21_Nick Carter __ Sharna Burgess,33.0,True,False
21,9,S21_Nick Carter __ Sharna Burgess,27.5,True,False
21,10,S21_Nick Carter __ Sharna Burgess,27.0,True,False
21,11,S21_Nick Carter __ Sharna Burgess,30.0,True,False
21,1,S21_Paula Deen __ Louis van Amstel,15.0,True,False
21,2,S21_Paula Deen __ Louis van Amstel,18.5,True,False
21,3,S21_Paula Deen __ Louis van Amstel,20.0,True,False
21,4,S21_Paula Deen __ Louis van Amstel,18.0,True,False
21,5,S21_Paula Deen __ Louis van Amstel,26.0,True,False
21,6,S21_Paula Deen __ Louis van Amstel,24.0,True,False
21,7,S21_Paula Deen __ Louis van Amstel,0.0,False,True
21,8,S21_Paula Deen __ Louis van Amstel,0.0,False,False
21,9,S21_Paula Deen __ Louis van Amstel,0.0,False,False
21,10,S21_Paula Deen __ Louis van Amstel,0.0,False,False
21,11,S21_Paula Deen __ Louis van Amstel,0.0,False,False
21,1,S21_Tamar Braxton __ Valentin Chmerkovskiy,23.0,True,False
21,2,S21_Tamar Braxton __ Valentin Chmerkovskiy,24.5,True,False
21,3,S21_Tamar Braxton __ Valentin Chmerkovskiy,33.0,True,False
21,4,S21_Tamar Braxton __ Valentin Chmerkovskiy,27.0,True,False
21,5,S21_Tamar Braxton __ Valentin Chmerkovskiy,29.0,True,False
21,6,S21_Tamar Braxton __ Valentin Chmerkovskiy,40.0,True,False
21,7,S21_Tamar Braxton __ Valentin Chmerkovskiy,27.0,True,False
21,8,S21_Tamar Braxton __ Valentin Chmerkovskiy,28.0,True,False
21,9,S21_Tamar Braxton __ Valentin Chmerkovskiy,24.5,True,False
21,10,S21_Tamar Braxton __ Valentin Chmerkovskiy,0.0,False,True
21,11,S21_Tamar Braxton __ Valentin Chmerkovskiy,0.0,False,False
21,1,S21_Victor Espinoza __ Karina Smirnoff,15.0,True,False
21,2,S21_Victor Espinoza __ Karina Smirnoff,18.5,True,False
21,3,S21_Victor Espinoza __ Karina Smirnoff,0.0,False,True
21,4,S21_Victor Espinoza __ Karina Smirnoff,0.0,False,False
21,5,S21_Victor Espinoza __ Karina Smirnoff,0.0,False,False
21,6,S21_Victor Espinoza __ Karina Smirnoff,0.0,False,False
21,7,S21_Victor Espinoza __ Karina Smirnoff,0.0,False,False
21,8,S21_Victor Espinoza __ Karina Smirnoff,0.0,False,False
21,9,S21_Victor Espinoza __ Karina Smirnoff,0.0,False,False
21,10,S21_Victor Espinoza __ Karina Smirnoff,0.0,False,False
21,11,S21_Victor Espinoza __ Karina Smirnoff,0.0,False,False
22,1,S22_Antonio Brown __ Sharna Burgess,21.0,True,False
22,2,S22_Antonio Brown __ Sharna Burgess,19.0,True,False
22,3,S22_Antonio Brown __ Sharna Burgess,20.0,True,False
22,4,S22_Antonio Brown __ Sharna Burgess,35.0,True,False
22,5,S22_Antonio Brown __ Sharna Burgess,26.0,True,False
22,6,S22_Antonio Brown __ Sharna Burgess,27.0,True,False
22,7,S22_Antonio Brown __ Sharna Burgess,26.0,True,False
22,8,S22_Antonio Brown __ Sharna Burgess,27.0,True,False
22,9,S22_Antonio Brown __ Sharna Burgess,27.5,True,False
22,10,S22_Antonio Brown __ Sharna Burgess,0.0,False,True
22,1,S22_Doug Flutie __ Karina Smirnoff,15.0,True,False
22,2,S22_Doug Flutie __ Karina Smirnoff,20.0,True,False
22,3,S22_Doug Flutie __ Karina Smirnoff,20.0,True,False
22,4,S22_Doug Flutie __ Karina Smirnoff,24.0,True,False
22,5,S22_Doug Flutie __ Karina Smirnoff,28.0,True,False
22,6,S22_Doug Flutie __ Karina Smirnoff,21.0,True,False
22,7,S22_Doug Flutie __ Karina Smirnoff,0.0,False,True
22,8,S22_Doug Flutie __ Karina Smirnoff,0.0,False,False
22,9,S22_Doug Flutie __ Karina Smirnoff,0.0,False,False
22,10,S22_Doug Flutie __ Karina Smirnoff,0.0,False,False
22,1,S22_Geraldo Rivera __ Edyta Sliwinska,13.0,True,False
22,2,S22_Geraldo Rivera __ Edyta Sliwinska,13.0,True,False
22,3,S22_Geraldo Rivera __ Edyta Sliwinska,0.0,False,True
22,4,S22_Geraldo Rivera __ Edyta Sliwinska,0.0,False,False
22,5,S22_Geraldo Rivera __ Edyta Sliwinska,0.0,False,False
22,6,S22_Geraldo Rivera __ Edyta Sliwinska,0.0,False,False
22,7,S22_Geraldo Rivera __ Edyta Sliwinska,0.0,False,False
22,8,S22_Geraldo Rivera __ Edyta Sliwinska,0.0,False,False
22,9,S22_Geraldo Rivera __ Edyta Sliwinska,0.0,False,False
22,10,S22_Geraldo Rivera __ Edyta Sliwinska,0.0,False,False
22,1,S22_Ginger Zee __ Valentin Chmerkovskiy,23.0,True,False
22,2,S22_Ginger Zee __ Valentin Chmerkovskiy,21.0,True,False
22,3,S22_Ginger Zee __ Valentin Chmerkovskiy,21.0,True,False
22,4,S22_Ginger Zee __ Valentin Chmerkovskiy,36.0,True,False
22,5,S22_Ginger Zee __ Valentin Chmerkovskiy,32.0,True,False
22,6,S22_Ginger Zee __ Valentin Chmerkovskiy,24.0,True,False
22,7,S22_Ginger Zee __ Valentin Chmerkovskiy,27.5,True,False
22,8,S22_Ginger Zee __ Valentin Chmerkovskiy,30.0,True,False
22,9,S22_Ginger Zee __ Valentin Chmerkovskiy,28.0,True,False
22,10,S22_Ginger Zee __ Valentin Chmerkovskiy,28.333199999999998,True,False
22,1,S22_Jodie Sweetin __ Keo Motsepe,20.0,True,False
22,2,S22_Jodie Sweetin __ Keo Motsepe,21.0,True,False
22,3,S22_Jodie Sweetin __ Keo Motsepe,23.0,True,False
22,4,S22_Jodie Sweetin __ Keo Motsepe,27.0,True,False
22,5,S22_Jodie Sweetin __ Keo Motsepe,35.0,True,False
22,6,S22_Jodie Sweetin __ Keo Motsepe,25.0,True,False
22,7,S22_Jodie Sweetin __ Keo Motsepe,25.5,True,False
22,8,S22_Jodie Sweetin __ Keo Motsepe,30.0,True,False
22,9,S22_Jodie Sweetin __ Keo Motsepe,0.0,False,True
22,10,S22_Jodie Sweetin __ Keo Motsepe,0.0,False,False
22,1,S22_Kim Fields __ Sasha Farber,20.0,True,False
22,2,S22_Kim Fields __ Sasha Farber,19.0,True,False
22,3,S22_Kim Fields __ Sasha Farber,22.0,True,False
22,4,S22_Kim Fields __ Sasha Farber,32.0,True,False
22,5,S22_Kim Fields __ Sasha Farber,28.0,True,False
22,6,S22_Kim Fields __ Sasha Farber,24.0,True,False
22,7,S22_Kim Fields __ Sasha Farber,26.0,True,False
22,8,S22_Kim Fields __ Sasha Farber,0.0,False,True
22,9,S22_Kim Fields __ Sasha Farber,0.0,False,False
22,10,S22_Kim Fields __ Sasha Farber,0.0,False,False
22,1,S22_Marla Maples __ Tony Dovolani,21.0,True,False
22,2,S22_Marla Maples __ Tony Dovolani,20.0,True,False
22,3,S22_Marla Maples __ Tony Dovolani,21.0,True,False
22,4,S22_Marla Maples __ Tony Dovolani,28.0,True,False
22,5,S22_Marla Maples __ Tony Dovolani,0.0,False,True
22,6,S22_Marla Maples __ Tony Dovolani,0.0,False,False
22,7,S22_Marla Maples __ Tony Dovolani,0.0,False,False
22,8,S22_Marla Maples __ Tony Dovolani,0.0,False,False
22,9,S22_Marla Maples __ Tony Dovolani,0.0,False,False
22,10,S22_Marla Maples __ Tony Dovolani,0.0,False,False
22,1,S22_Mischa Barton __ Artem Chigvintsev,16.0,True,False
22,2,S22_Mischa Barton __ Artem Chigvintsev,15.0,True,False
22,3,S22_Mischa Barton __ Artem Chigvintsev,18.0,True,False
22,4,S22_Mischa Barton __ Artem Chigvintsev,0.0,False,True
22,5,S22_Mischa Barton __ Artem Chigvintsev,0.0,False,False
22,6,S22_Mischa Barton __ Artem Chigvintsev,0.0,False,False
22,7,S22_Mischa Barton __ Artem Chigvintsev,0.0,False,False
22,8,S22_Mischa Barton __ Artem Chigvintsev,0.0,False,False
22,9,S22_Mischa Barton __ Artem Chigvintsev,0.0,False,False
22,10,S22_Mischa Barton __ Artem Chigvintsev,0.0,False,False
22,1,S22_Nyle DiMarco __ Peta Murgatroyd,23.0,True,False
22,2,S22_Nyle DiMarco __ Peta Murgatroyd,20.0,True,False
22,3,S22_Nyle DiMarco __ Peta Murgatroyd,25.0,True,False
22,4,S22_Nyle DiMarco __ Peta Murgatroyd,34.0,True,False
22,5,S22_Nyle DiMarco __ Peta Murgatroyd,37.0,True,False
