season,week,pair_id,judge_id,judge_score,is_score_present
20,5,S20_Willow Shields __ Mark Ballas,3,9.0,True
20,5,S20_Riker Lynch __ Allison Holker,3,9.0,True
20,5,S20_Rumer Willis __ Valentin Chmerkovskiy,3,10.0,True
20,5,S20_Nastia Liukin __ Derek Hough,3,10.0,True
20,5,S20_Michael Sam __ Peta Murgatroyd,3,0.0,True
20,5,S20_Robert Herjavec __ Kym Johnson,3,6.0,True
20,5,S20_Charlotte McKinney __ Keo Motsepe,3,0.0,True
20,5,S20_Noah Galloway __ Sharna Burgess,3,7.0,True
20,5,S20_Redfoo __ Emma Slater,3,0.0,True
20,5,S20_Patti LaBelle __ Artem Chigvintsev,3,7.0,True
20,5,S20_Chris Soules __ Witney Carson,3,7.0,True
21,5,S21_Gary Busey __ Anna Trebunskaya,3,0.0,True
21,5,S21_Alexa PenaVega __ Mark Ballas,3,10.0,True
21,5,S21_Carlos PenaVega __ Witney Carson,3,9.0,True
21,5,S21_Victor Espinoza __ Karina Smirnoff,3,0.0,True
21,5,S21_Alek Skarlatos __ Lindsay Arnold,3,7.0,True
21,5,S21_Chaka Khan __ Keo Motsepe,3,0.0,True
21,5,S21_Andy Grammer __ Allison Holker,3,9.0,True
21,5,S21_Tamar Braxton __ Valentin Chmerkovskiy,3,8.0,True
21,5,S21_Nick Carter __ Sharna Burgess,3,8.0,True
21,5,S21_Hayes Grier __ Emma Slater,3,7.0,True
21,5,S21_Bindi Irwin __ Derek Hough,3,10.0,True
21,5,S21_Kim Zolciak-Biermann __ Tony Dovolani,3,0.0,True
21,5,S21_Paula Deen __ Louis van Amstel,3,6.0,True
22,5,S22_Mischa Barton __ Artem Chigvintsev,3,0.0,True
22,5,S22_Kim Fields __ Sasha Farber,3,6.0,True
22,5,S22_Jodie Sweetin __ Keo Motsepe,3,9.0,True
22,5,S22_Doug Flutie __ Karina Smirnoff,3,7.0,True
22,5,S22_Von Miller __ Witney Carson,3,7.0,True
22,5,S22_Antonio Brown __ Sharna Burgess,3,6.0,True
22,5,S22_Paige VanZant __ Mark Ballas,3,7.0,True
22,5,S22_Geraldo Rivera __ Edyta Sliwinska,3,0.0,True
22,5,S22_Nyle DiMarco __ Peta Murgatroyd,3,9.0,True
22,5,S22_Ginger Zee __ Valentin Chmerkovskiy,3,8.0,True
22,5,S22_Wanya Morris __ Lindsay Arnold,3,7.0,True
22,5,S22_Marla Maples __ Tony Dovolani,3,0.0,True
23,5,S23_Jake T. Austin __ Jenna Johnson,3,0.0,True
23,5,S23_Maureen McCormick __ Artem Chigvintsev,3,8.0,True
23,5,S23_Marilu Henner __ Derek Hough,3,9.0,True
23,5,S23_Ryan Lochte __ Cheryl Burke,3,8.0,True
23,5,S23_Calvin Johnson Jr. __ Lindsay Arnold,3,8.0,True
23,5,S23_Laurie Hernandez __ Valentin Chmerkovskiy,3,8.0,True
23,5,S23_Amber Rose __ Maksim Chmerkoskiy,3,8.0,True
23,5,S23_Rick Perry __ Emma Slater,3,0.0,True
23,5,S23_James Hinchcliffe __ Sharna Burgess,3,10.0,True
23,5,S23_Babyface __ Allison Holker,3,0.0,True
23,5,S23_Vanilla Ice __ Witney Carson,3,0.0,True
23,5,S23_Jana Kramer __ Gleb Savchenko,3,9.0,True
23,5,S23_Terra Jole __ Sasha Farber,3,9.0,True
24,5,S24_Charo __ Keo Motsepe,3,0.0,True
24,5,S24_Mr. T __ Kym Herjavec,3,0.0,True
24,5,S24_Heather Morris __ Maksim Chmerkoskiy,3,9.0,True
24,5,S24_Nancy Kerrigan __ Artem Chigvintsev,3,9.0,True
24,5,S24_Bonner Bolton __ Sharna Burgess,3,8.0,True
24,5,S24_Simone Biles __ Sasha Farber,3,10.0,True
24,5,S24_David Ross __ Lindsay Arnold,3,8.0,True
24,5,S24_Rashad Jennings __ Emma Slater,3,9.0,True
24,5,S24_Chris Kattan __ Witney Carson,3,0.0,True
24,5,S24_Erika Jayne __ Gleb Savchenko,3,8.0,True
24,5,S24_Normani __ Valentin Chmerkovskiy,3,10.0,True
24,5,S24_Nick Viall __ Peta Murgatroyd,3,9.0,True
25,5,S25_Sasha Pieterse __ Gleb Savchenko,3,8.0,True
25,5,S25_Frankie Muniz __ Witney Carson,3,10.0,True
25,5,S25_Jordan Fisher __ Lindsay Arnold,3,10.0,True
25,5,S25_Derek Fisher __ Sharna Burgess,3,0.0,True
25,5,S25_Nikki Bella __ Artem Chigvintsev,3,9.0,True
25,5,S25_Terrell Owens __ Cheryl Burke,3,8.0,True
25,5,S25_Victoria Arlen __ Valentin Chmerkovskiy,3,9.0,True
25,5,S25_Barbara Corcoran __ Keo Motsepe,3,0.0,True
25,5,S25_Lindsey Stirling __ Mark Ballas,3,9.0,True
25,5,S25_Debbie Gibson __ Alan Bersten,3,0.0,True
25,5,S25_Nick Lachey __ Peta Murgatroyd,3,7.0,True
25,5,S25_Drew Scott __ Emma Slater,3,8.0,True
25,5,S25_Vanessa Lachey __ Maksim Chmerkoskiy,3,8.0,True
26,5,S26_Jamie Anderson __ Artem Chigvintsev,3,,False
26,5,S26_Johnny Damon __ Emma Slater,3,,False
26,5,S26_Kareem Abdul-Jabbar __ Lindsay Arnold,3,,False
26,5,S26_Arike Ogunbowale __ Gleb Savchenko,3,,False
26,5,S26_Jennie Finch Daigle __ Keo Motsepe,3,,False
26,5,S26_Chris Mazdzer __ Witney Carson,3,,False
26,5,S26_Mirai Nagasu __ Alan Bersten,3,,False
26,5,S26_Tonya Harding __ Sasha Farber,3,,False
26,5,S26_Josh Norman __ Sharna Burgess,3,,False
26,5,S26_Adam Rippon __ Jenna Johnson,3,,False
27,5,S27_Juan Pablo Di Pace __ Cheryl Burke,3,10.0,True
27,5,S27_Evanna Lynch __ Keo Motsepe,3,8.0,True
27,5,S27_Nancy McKeon __ Valentin Chmerkovskiy,3,0.0,True
27,5,S27_John Schneider __ Emma Slater,3,8.0,True
27,5,S27_Milo Manheim __ Witney Carson,3,10.0,True
27,5,S27_Danelle Umstead __ Artem Chigvintsev,3,0.0,True
27,5,S27_Mary Lou Retton __ Sasha Farber,3,8.0,True
27,5,S27_DeMarcus Ware __ Lindsay Arnold,3,9.0,True
27,5,S27_Nikki Glaser __ Gleb Savchenko,3,0.0,True
27,5,S27_Bobby Bones __ Sharna Burgess,3,7.0,True
27,5,S27_Tinashe __ Brandon Armstrong,3,0.0,True
27,5,S27_Alexis Ren __ Alan Bersten,3,10.0,True
27,5,S27_Joe Amabile __ Jenna Johnson,3,6.0,True
28,5,S28_Kate Flannery __ Pasha Pashkov,3,8.0,True
28,5,S28_James Van Der Beek __ Emma Slater,3,9.0,True
28,5,S28_Kel Mitchell __ Witney Carson,3,9.0,True
28,5,S28_Ray Lewis __ Cheryl Burke,3,0.0,True
28,5,S28_Lamar Odom __ Peta Murgatroyd,3,0.0,True
28,5,S28_Sailor Brinkley-Cook __ Valentin Chmerkovskiy,3,8.0,True
28,5,S28_Sean Spicer __ Lindsay Arnold,3,6.0,True
28,5,S28_Mary Wilson __ Brandon Armstrong,3,0.0,True
28,5,S28_Lauren Alaina __ Gleb Savchenko,3,8.0,True
28,5,S28_Ally Brooke __ Sasha Farber,3,9.0,True
28,5,S28_Karamo Brown __ Jenna Johnson,3,7.0,True
28,5,S28_Hannah Brown __ Alan Bersten,3,9.0,True
29,5,S29_Anne Heche __ Keo Motsepe,3,0.0,True
29,5,S29_Jesse Metcalfe __ Sharna Burgess,3,6.0,True
29,5,S29_Chrishell Stause __ Gleb Savchenko,3,7.0,True
29,5,S29_Skai Jackson __ Alan Bersten,3,8.0,True
29,5,S29_Justina Machado __ Sasha Farber,3,8.0,True
29,5,S29_Charles Oakley __ Emma Slater,3,0.0,True
29,5,S29_Veron Davis __ Peta Murgatroyd,3,7.0,True
29,5,S29_Johnny Weir __ Britt Stewart,3,9.0,True
29,5,S29_Nev Schulman __ Jenna Johnson,3,9.0,True
29,5,S29_AJ McLean __ Cheryl Burke,3,8.0,True
29,5,S29_Nelly __ Daniella Karagach,3,8.0,True
29,5,S29_Kaitlyn Bristowe __ Artem Chigvintsev,3,9.0,True
29,5,S29_Carole Baskin __ Pasha Pashkov,3,0.0,True
29,5,S29_Monica Aldama __ Valentin Chmerkovskiy,3,8.0,True
29,5,S29_Jeannie Mai __ Brandon Armstrong,3,8.0,True
30,5,S30_Martin Kove __ Britt Stewart,3,0.0,True
30,5,S30_Brian Austin Green __ Sharna Burgess,3,0.0,True
30,5,S30_Melora Hardin __ Artem Chigvintsev,3,9.0,True
30,5,S30_Matt James __ Lindsay Arnold,3,0.0,True
30,5,"S30_Mike ""The Miz"" Mizanin __ Witney Carson",3,8.0,True
30,5,S30_Suni Lee __ Sasha Farber,3,9.0,True
30,5,S30_Iman Shumpert __ Daniella Karagach,3,7.0,True
30,5,S30_Cody Rigsby __ Cheryl Burke,3,8.0,True
30,5,S30_Melanie C __ Gleb Savchenko,3,9.0,True
30,5,S30_Jimmie Allen __ Emma Slater,3,9.0,True
30,5,S30_Olivia Jade __ Valentin Chmerkovskiy,3,9.0,True
30,5,S30_JoJo Siwa __ Jenna Johnson,3,10.0,True
30,5,S30_Christine Chiu __ Pasha Pashkov,3,0.0,True
30,5,S30_Kenya Moore __ Brandon Armstrong,3,9.0,True
30,5,S30_Amanda Kloots __ Alan Bersten,3,9.0,True
31,5,S31_Jason Lewis __ Peta Murgatroyd,3,0.0,True
31,5,S31_Cheryl Ladd __ Louis van Amstel,3,0.0,True
31,5,S31_Selma Blair __ Sasha Farber,3,10.0,True
31,5,S31_Joseph Baena __ Daniella Karagach,3,9.0,True
31,5,S31_Trevor Donovan __ Emma Slater,3,9.0,True
31,5,S31_Daniel Durant __ Britt Stewart,3,8.625,True
31,5,S31_Wayne Brady __ Witney Carson,3,10.125,True
31,5,S31_Sam Champion __ Cheryl Burke,3,0.0,True
31,5,S31_Jessie James Decker __ Alan Bersten,3,9.375,True
31,5,S31_Jordin Sparks __ Brandon Armstrong,3,8.875,True
31,5,S31_Heidi D'Amelio __ Artem Chigvintsev,3,9.625,True
31,5,S31_Charli D'Amelio __ Mark Ballas,3,10.375,True
31,5,S31_Teresa Giudice __ Pasha Pashkov,3,0.0,True
31,5,S31_Vinny Guadagnino __ Koko Iwasaki,3,7.75,True
31,5,S31_Shangela __ Gleb Savchenko,3,9.75,True
31,5,S31_Gabby Windey __ Valentin Chmerkovskiy,3,10.25,True
32,5,S32_Jamie Lynn Spears __ Alan Bersten,3,0.0,True
32,5,S32_Mira Sorvino __ Gleb Savchenko,3,7.0,True
32,5,S32_Barry Williams __ Peta Murgatroyd,3,8.0,True
32,5,S32_Alyson Hannigan __ Sasha Farber,3,7.0,True
32,5,S32_Xochitl Gomez __ Valentin Chmerkovskiy,3,9.0,True
32,5,S32_Adrian Peterson __ Britt Stewart,3,0.0,True
32,5,S32_Matt Walsh __ Koko Iwasaki,3,0.0,True
32,5,S32_Tyson Beckford __ Jenna Johnson,3,0.0,True
32,5,S32_Jason Mraz __ Daniella Karagach,3,9.0,True
32,5,S32_Lele Pons __ Brandon Armstrong,3,8.0,True
32,5,S32_Harry Jowsey __ Rylee Arnold,3,6.0,True
32,5,S32_Mauricio Umansky __ Emma Slater,3,8.0,True
32,5,S32_Charity Lawson __ Artem Chigvintsev,3,9.0,True
32,5,S32_Ariana Madix __ Pasha Pashkov,3,8.0,True
33,5,S33_Tori Spelling __ Pasha Pashkov,3,0.0,True
33,5,S33_Eric Roberts __ Britt Stewart,3,0.0,True
33,5,S33_Reginald VelJohnson __ Emma Slater,3,0.0,True
33,5,S33_Chandler Kinney __ Brandon Armstrong,3,9.0,True
33,5,S33_Dwight Howard __ Daniella Karagach,3,8.0,True
33,5,S33_Danny Amendola __ Witney Carson,3,8.5,True
33,5,S33_Stephen Nedoroscik __ Rylee Arnold,3,8.0,True
33,5,S33_Ilona Maher __ Alan Bersten,3,8.5,True
33,5,S33_Anna Delvey __ Ezra Sosa,3,0.0,True
33,5,S33_Brooks Nader __ Gleb Savchenko,3,0.0,True
33,5,S33_Phaedra Parks __ Val Chmerkovskiy,3,8.0,True
33,5,S33_Jenn Tran __ Sasha Farber,3,8.5,True
33,5,S33_Joey Graziadei __ Jenna Johnson,3,9.0,True
34,5,S34_Corey Feldman __ Jenna Johnson,3,0.0,True
34,5,S34_Danielle Fishel __ Pasha Pashkov,3,7.0,True
34,5,S34_Elaine Hendrix __ Alan Bersten (Rashad Jennings week 9),3,7.0,True
34,5,S34_Baron Davis __ Britt Stewart,3,0.0,True
34,5,S34_Jordan Chiles __ Ezra Sosa (Apolo Anton Ohno week 9),3,8.0,True
34,5,S34_Andy Richter __ Emma Slater __ Kaitlyn Bristowe (week 9),3,6.0,True
34,5,S34_Robert Irwin __ Witney Carson (Xoshitl Gomez week 9),3,9.0,True
34,5,S34_Hilaria Baldwin __ Gleb Savchenko,3,0.0,True
34,5,S34_Lauren Jauregui __ Brandon Armstrong,3,0.0,True
34,5,S34_Scott Hoying __ Rylee Arnold,3,7.0,True
34,5,S34_Alix Earle __ Val Chmerkovskiy (Joey Graziadei week 9),3,9.0,True
34,5,S34_Jen Affleck __ Jan Ravnik,3,7.0,True
34,5,S34_Whitney Leavitt __ Mark Ballas,3,8.0,True
34,5,S34_Dylan Efron __ Daniella Karagach (Rumer Willis week 9),3,9.0,True
1,5,S1_John O'Hurley __ Charlotte Jorgensen,4,,False
1,5,S1_Kelly Monaco __ Alec Mazo,4,,False
1,5,S1_Evander Holyfield __ Edyta Sliwinska,4,,False
1,5,S1_Rachel Hunter __ Jonathan Roberts,4,,False
1,5,S1_Joey McIntyre __ Ashly DelGrosso,4,,False
1,5,S1_Trista Sutter __ Louis van Amstel,4,,False
2,5,S2_Tatum O'Neal __ Nick Kosovich,4,,False
2,5,S2_Tia Carrere __ Maksim Chmerkoskiy,4,,False
2,5,S2_George Hamilton __ Edyta Sliwinska,4,,False
2,5,S2_Lisa Rinna __ Louis van Amstel,4,,False
2,5,S2_Stacy Keibler __ Tony Dovolani,4,,False
2,5,S2_Jerry Rice __ Anna Trebunskaya,4,,False
2,5,S2_Giselle Fernandez __ Jonathan Roberts,4,,False
2,5,S2_Master P __ Ashly DelGrosso,4,,False
2,5,S2_Drew Lachey __ Cheryl Burke,4,,False
2,5,S2_Kenny Mayne __ Andrea Hale,4,,False
3,5,S3_Harry Hamlin __ Ashly DelGrosso,4,,False
3,5,S3_Vivica A. Fox __ Nick Kosovich,4,,False
3,5,S3_Monique Coleman __ Louis van Amstel,4,,False
3,5,S3_Joey Lawrence __ Edyta Sliwinska,4,,False
3,5,S3_Mario Lopez __ Karina Smirnoff,4,,False
3,5,S3_Emmitt Smith __ Cheryl Burke,4,,False
3,5,S3_Shanna Moakler __ Jesse DeSoto,4,,False
3,5,S3_Willa Ford __ Maksim Chmerkoskiy,4,,False
3,5,S3_Sara Evans __ Tony Dovolani,4,,False
3,5,S3_Jerry Springer __ Kym Johnson,4,,False
3,5,S3_Tucker Carlson __ Elena Grinenko,4,,False
4,5,S4_John Ratzenberger __ Edyta Sliwinska,4,,False
4,5,S4_Ian Ziering __ Cheryl Burke,4,,False
4,5,S4_Clyde Drexler __ Elena Grinenko,4,,False
4,5,S4_Laila Ali __ Maksim Chmerkoskiy,4,,False
4,5,S4_Apolo Anton Ohno __ Julianne Hough,4,,False
4,5,S4_Shandi Finnessey __ Brian Fortuna,4,,False
4,5,S4_Paulina Porizkova __ Alec Mazo,4,,False
4,5,S4_Heather Mills __ Jonathan Roberts,4,,False
4,5,S4_Billy Ray Cyrus __ Karina Smirnoff,4,,False
4,5,S4_Joey Fatone __ Kym Johnson,4,,False
4,5,S4_Leeza Gibbons __ Tony Dovolani,4,,False
5,5,S5_Cameron Mathison __ Edyta Sliwinska,4,,False
5,5,S5_Jane Seymour __ Tony Dovolani,4,,False
5,5,S5_Sabrina Bryan __ Mark Ballas,4,,False
5,5,S5_Jennie Garth __ Derek Hough,4,,False
5,5,S5_Floyd Mayweather Jr. __ Karina Smirnoff,4,,False
5,5,S5_Josie Maran __ Alec Mazo,4,,False
5,5,S5_Albert Reed __ Anna Trebunskaya,4,,False
5,5,S5_Helio Castroneves __ Julianne Hough,4,,False
5,5,S5_Mel B __ Maksim Chmerkoskiy,4,,False
5,5,S5_Wayne Newton __ Cheryl Burke,4,,False
5,5,S5_Marie Osmond __ Jonathan Roberts,4,,False
5,5,S5_Mark Cuban __ Kym Johnson,4,,False
6,5,S6_Cristian de la Fuente __ Cheryl Burke,4,,False
6,5,S6_Steve Guttenberg __ Anna Trebunskaya,4,,False
6,5,S6_Priscilla Presley __ Louis van Amstel,4,,False
6,5,S6_Marlee Matlin __ Fabian Sanchez,4,,False
6,5,S6_Shannon Elizabeth __ Derek Hough,4,,False
6,5,S6_Marissa Jaret Winokur __ Tony Dovolani,4,,False
6,5,S6_Jason Taylor __ Edyta Sliwinska,4,,False
6,5,S6_Kristi Yamaguchi __ Mark Ballas,4,,False
6,5,S6_Monica Seles __ Jonathan Roberts,4,,False
6,5,S6_Penn Jillette __ Kym Johnson,4,,False
6,5,S6_Adam Carolla __ Julianne Hough,4,,False
6,5,S6_Mario __ Karina Smirnoff,4,,False
7,5,S7_Ted McGinley __ Inna Brayer,4,,False
7,5,S7_Cloris Leachman __ Corky Ballas,4,,False
7,5,S7_Susan Lucci __ Tony Dovolani,4,,False
7,5,S7_Cody Linley __ Julianne Hough,4,,False
7,5,S7_Misty May-Treanor __ Maksim Chmerkoskiy,4,,False
7,5,S7_Maurice Greene __ Cheryl Burke,4,,False
7,5,S7_Warren Sapp __ Kym Johnson,4,,False
7,5,S7_Jeffrey Ross __ Edyta Sliwinska,4,,False
7,5,S7_Toni Braxton __ Alec Mazo,4,,False
7,5,S7_Lance Bass __ Lacey Schwimmer,4,,False
7,5,S7_Kim Kardashian __ Mark Ballas,4,,False
7,5,S7_Rocco DiSpirito __ Karina Smirnoff,4,,False
7,5,S7_Brooke Burke __ Derek Hough,4,,False
8,5,S8_Gilles Marini __ Cheryl Burke,4,,False
8,5,S8_Denise Richards __ Maksim Chmerkoskiy,4,,False
8,5,S8_David Alan Grier __ Kym Johnson,4,,False
8,5,S8_Lawrence Taylor __ Edyta Sliwinska,4,,False
8,5,S8_Ty Murray __ Chelsie Hightower,4,,False
8,5,S8_Shawn Johnson __ Mark Ballas,4,,False
8,5,S8_Steve Wozniak __ Karina Smirnoff,4,,False
8,5,S8_Belinda Carlisle __ Jonathan Roberts,4,,False
8,5,S8_Chuck Wicks __ Julianne Hough,4,,False
8,5,S8_Lil' Kim __ Derek Hough,4,,False
8,5,S8_Steve-O __ Lacey Schwimmer,4,,False
8,5,S8_Holly Madison __ Dmitry Chaplin,4,,False
8,5,S8_Melissa Rycroft __ Tony Dovolani,4,,False
9,5,S9_Ashley Hamiliton __ Edyta Sliwinska,4,,False
9,5,S9_Debi Mazar __ Maksim Chmerkoskiy,4,,False
9,5,S9_Melissa Joan Hart __ Mark Ballas,4,,False
9,5,S9_Mark Dacascos __ Lacey Schwimmer,4,,False
9,5,S9_Chuck Liddell __ Anna Trebunskaya,4,,False
9,5,S9_Natalie Coughlin __ Alec Mazo,4,,False
9,5,S9_Louie Vito __ Chelsie Hightower,4,,False
9,5,S9_Michael Irvin __ Anna Demidova,4,,False
9,5,S9_Joanna Krupa __ Derek Hough,4,,False
9,5,S9_Kathy Ireland __ Tony Dovolani,4,,False
9,5,S9_Tom DeLay __ Cheryl Burke,4,,False
9,5,S9_Macy Gray __ Jonathan Roberts,4,,False
9,5,S9_Aaron Carter __ Karina Smirnoff,4,,False
9,5,S9_Mya __ Dmitry Chaplin,4,,False
9,5,S9_Donny Osmond __ Kym Johnson,4,,False
9,5,S9_Kelly Osbourne __ Louis van Amstel,4,,False
10,5,S10_Aiden Turner __ Edyta Sliwinska,4,,False
10,5,S10_Shannen Doherty __ Mark Ballas,4,,False
10,5,S10_Niecy Nash __ Louis van Amstel,4,,False
10,5,S10_Buzz Aldrin __ Ashly DelGrosso,4,,False
10,5,S10_Chad Ochocinco __ Cheryl Burke,4,,False
10,5,S10_Evan Lysacek __ Anna Trebunskaya,4,,False
10,5,S10_Pamela Anderson __ Damian Whitewood,4,,False
10,5,S10_Nicole Scherzinger __ Derek Hough,4,,False
10,5,S10_Erin Andrews __ Maksim Chmerkoskiy,4,,False
10,5,S10_Kate Gosselin __ Tony Dovolani,4,,False
10,5,S10_Jake Pavelka __ Chelsie Hightower,4,,False
11,5,S11_David Hasselhoff __ Kym Johnson,4,,False
11,5,S11_Florence Henderson __ Corky Ballas,4,,False
11,5,S11_Kyle Massey __ Lacey Schwimmer,4,,False
11,5,S11_Jennifer Grey __ Derek Hough,4,,False
11,5,S11_Rick Fox __ Cheryl Burke,4,,False
11,5,S11_Kurt Warner __ Anna Trebunskaya,4,,False
11,5,S11_Margaret Cho __ Louis van Amstel,4,,False
11,5,S11_Michael Bolton __ Chelsie Hightower,4,,False
11,5,S11_Brandy __ Maksim Chmerkoskiy,4,,False
11,5,S11_The Situation __ Karina Smirnoff,4,,False
11,5,S11_Audrina Patridge __ Tony Dovolani,4,,False
11,5,S11_Bristol Palin __ Mark Ballas,4,,False
12,5,S12_Ralph Macchio __ Karina Smirnoff,4,,False
12,5,S12_Chelsea Kane __ Mark Ballas,4,,False
12,5,S12_Kirstie Alley __ Maksim Chmerkoskiy,4,,False
12,5,S12_Hines Ward __ Kym Johnson,4,,False
12,5,S12_Sugar Ray Leonard __ Anna Trebunskaya,4,,False
12,5,S12_Chris Jericho __ Cheryl Burke,4,,False
12,5,S12_Petra Nemcova __ Dmitry Chaplin,4,,False
12,5,S12_Mike Catherwood __ Lacey Schwimmer,4,,False
12,5,S12_Romeo __ Chelsie Hightower,4,,False
12,5,S12_Wendy Williams __ Tony Dovolani,4,,False
12,5,S12_Kendra Wilkinson __ Louis van Amstel,4,,False
13,5,S13_Elisabetta Canalis __ Valentin Chmerkovskiy,4,,False
13,5,S13_David Arquette __ Kym Johnson,4,,False
13,5,S13_Ricki Lake __ Derek Hough,4,,False
13,5,S13_J.R. Martinez __ Karina Smirnoff,4,,False
13,5,S13_Metta World Peace (Ron) __ Peta Murgatroyd,4,,False
13,5,S13_Hope Solo __ Maksim Chmerkoskiy,4,,False
13,5,S13_Chynna Phillips __ Tony Dovolani,4,,False
13,5,S13_Kristin Cavallari __ Mark Ballas,4,,False
13,5,S13_Carson Kressley __ Anna Trebunskaya,4,,False
13,5,S13_Chaz Bono __ Lacey Schwimmer,4,,False
13,5,S13_Nancy Grace __ Tristan MacManus,4,,False
13,5,S13_Rob Kardashian __ Cheryl Burke,4,,False
14,5,S14_William Levy __ Cheryl Burke,4,,False
14,5,S14_Jack Wagner __ Anna Trebunskaya,4,,False
14,5,S14_Sherri Sheperd __ Valentin Chmerkovskiy,4,,False
14,5,S14_Jaleel White __ Kym Johnson,4,,False
14,5,S14_Roshon Fegan __ Chelsie Hightower,4,,False
14,5,S14_Melissa Gilbert __ Maksim Chmerkoskiy,4,,False
14,5,S14_Martina Navratilova __ Tony Dovolani,4,,False
14,5,S14_Donald Driver __ Peta Murgatroyd,4,,False
14,5,S14_Gavin DeGraw __ Karina Smirnoff,4,,False
14,5,S14_Gladys Knight __ Tristan MacManus,4,,False
14,5,S14_Katherine Jenkins __ Mark Ballas,4,,False
14,5,S14_Maria Menounos __ Derek Hough,4,,False
15,5,S15_Gilles Marini __ Peta Murgatroyd,4,,False
15,5,S15_Sabrina Bryan __ Louis van Amstel,4,,False
15,5,S15_Kirstie Alley __ Maksim Chmerkoskiy,4,,False
15,5,S15_Kelly Monaco __ Valentin Chmerkovskiy,4,,False
15,5,S15_Apolo Anton Ohno __ Karina Smirnoff,4,,False
15,5,S15_Emmitt Smith __ Cheryl Burke,4,,False
15,5,S15_Shawn Johnson __ Derek Hough,4,,False
15,5,S15_Pamela Anderson __ Tristan MacManus,4,,False
15,5,S15_Helio Castroneves __ Chelsie Hightower,4,,False
15,5,S15_Joey Fatone __ Kym Johnson,4,,False
15,5,S15_Drew Lachey __ Anna Trebunskaya,4,,False
15,5,S15_Bristol Palin __ Mark Ballas,4,,False
15,5,S15_Melissa Rycroft __ Tony Dovolani,4,,False
16,5,S16_Ingo Rademacher __ Kym Johnson,4,,False
16,5,S16_Zendaya __ Valentin Chmerkovskiy,4,,False
16,5,S16_Dorothy Hamill __ Tristan MacManus,4,,False
16,5,S16_Victor Ortiz __ Lindsay Arnold,4,,False
16,5,S16_Alexandra Raisman __ Mark Ballas,4,,False
16,5,S16_Jacoby Jones __ Karina Smirnoff,4,,False
16,5,S16_D. L. Hughley __ Cheryl Burke,4,,False
16,5,S16_Andy Dick __ Sharna Burgess,4,,False
16,5,S16_Wynonna Judd __ Tony Dovolani,4,,False
16,5,S16_Kellie Pickler __ Derek Hough,4,,False
16,5,S16_Lisa Vanderpump __ Gleb Savchenko,4,,False
16,5,S16_Sean Lowe __ Peta Murgatroyd,4,,False
17,5,S17_Valerie Harper __ Tristan MacManus,4,,False
17,5,S17_Brant Daugherty __ Peta Murgatroyd,4,,False
17,5,S17_Elizabeth Berkley Lauren __ Valentin Chmerkovskiy,4,,False
17,5,S17_Leah Remini __ Tony Dovolani,4,,False
17,5,S17_Corbin Bleu __ Karina Smirnoff,4,,False
17,5,S17_Amber Riley __ Derek Hough,4,,False
17,5,S17_Keyshawn Johnson __ Sharna Burgess,4,,False
17,5,S17_Bill Engvall __ Emma Slater,4,,False
17,5,S17_Christina Milian __ Mark Ballas,4,,False
17,5,"S17_Nicole ""Snooki"" Polizzi __ Sasha Farber",4,,False
17,5,S17_Jack Osbourne __ Cheryl Burke,4,,False
17,5,S17_Bill Nye __ Tyne Stecklein,4,,False
18,5,S18_Billy Dee Williams __ Emma Slater,4,0.0,True
18,5,S18_Danica McKellar __ Valentin Chmerkovskiy,4,10.0,True
18,5,S18_James Maslow __ Peta Murgatroyd,4,10.0,True
18,5,S18_Candace Cameron Bure __ Mark Ballas,4,9.0,True
18,5,S18_Sean Avery __ Karina Smirnoff,4,0.0,True
18,5,S18_Diana Nyad __ Henry Byalikov,4,0.0,True
18,5,S18_Charlie White __ Sharna Burgess,4,9.0,True
18,5,S18_Amy Purdy __ Derek Hough,4,9.0,True
18,5,S18_Meryl Davis __ Maksim Chmerkoskiy,4,9.0,True
18,5,S18_Drew Carey __ Cheryl Burke,4,7.0,True
18,5,S18_Cody Simpson __ Witney Carson,4,9.0,True
18,5,S18_NeNe Leakes __ Tony Dovolani,4,9.0,True
19,5,S19_Antonio Sabato Jr. __ Cheryl Burke,4,7.0,True
19,5,S19_Jonathan Bennett __ Allison Holker,4,6.0,True
19,5,S19_Lea Thompson __ Artem Chigvintsev,4,9.0,True
19,5,S19_Janel Parrish __ Valentin Chmerkovskiy,4,9.0,True
19,5,S19_Alfonso Ribeiro __ Witney Carson,4,8.0,True
19,5,S19_Lolo Jones __ Keo Motsepe,4,0.0,True
19,5,S19_Randy Couture __ Karina Smirnoff,4,0.0,True
19,5,S19_Tommy Chong __ Peta Murgatroyd,4,6.0,True
19,5,S19_Betsey Johnson __ Tony Dovolani,4,0.0,True
19,5,S19_Michael Waltrip __ Emma Slater,4,5.0,True
19,5,S19_Tavis Smiley __ Sharna Burgess,4,0.0,True
19,5,S19_Bethany Mota __ Derek Hough,4,8.0,True
19,5,S19_Sadie Robertson __ Mark Ballas,4,9.0,True
20,5,S20_Suzanne Somers __ Tony Dovolani,4,7.0,True
20,5,S20_Willow Shields __ Mark Ballas,4,9.0,True
20,5,S20_Riker Lynch __ Allison Holker,4,10.0,True
20,5,S20_Rumer Willis __ Valentin Chmerkovskiy,4,10.0,True
20,5,S20_Nastia Liukin __ Derek Hough,4,10.0,True
