season,week,celebrity_name,pair_id,J_score,fan_share,judge_rank,fan_rank,rank_total,judge_pct,combined_pct,elim_count,elim_flag
18,2,Amy Purdy,S18_Amy Purdy __ Derek Hough,24.0,0.0750502483579114,4,9,13,0.09836065573770492,0.17341090409561633,1,False
18,2,Billy Dee Williams,S18_Billy Dee Williams __ Emma Slater,15.0,0.1023844380706391,11,2,13,0.06147540983606557,0.16385984790670466,1,False
18,2,Candace Cameron Bure,S18_Candace Cameron Bure __ Mark Ballas,21.0,0.0944490813697473,7,5,12,0.0860655737704918,0.18051465514023912,1,False
18,2,Charlie White,S18_Charlie White __ Sharna Burgess,25.0,0.0919761919737743,1,6,7,0.10245901639344263,0.19443520836721692,1,False
18,2,Cody Simpson,S18_Cody Simpson __ Witney Carson,22.0,0.0854192250134214,6,7,13,0.09016393442622951,0.17558315943965092,1,False
18,2,Danica McKellar,S18_Danica McKellar __ Valentin Chmerkovskiy,24.0,0.0852696722987875,5,8,13,0.09836065573770492,0.18363032803649243,1,False
18,2,Drew Carey,S18_Drew Carey __ Cheryl Burke,21.0,0.1393539746011107,8,1,9,0.0860655737704918,0.2254195483716025,1,False
18,2,James Maslow,S18_James Maslow __ Peta Murgatroyd,25.0,0.1019137525254999,2,3,5,0.10245901639344263,0.20437276891894252,1,False
18,2,Meryl Davis,S18_Meryl Davis __ Maksim Chmerkoskiy,25.0,0.0706333002467448,3,10,13,0.10245901639344263,0.17309231664018743,1,False
18,2,NeNe Leakes,S18_NeNe Leakes __ Tony Dovolani,21.0,0.0977039067997751,9,4,13,0.0860655737704918,0.1837694805702669,1,False
18,2,Sean Avery,S18_Sean Avery __ Karina Smirnoff,21.0,0.0558462087425878,10,11,21,0.0860655737704918,0.1419117825130796,1,False
18,3,Amy Purdy,S18_Amy Purdy __ Derek Hough,36.0,0.0780195473720668,2,8,10,0.1157556270096463,0.1937751743817131,2,False
18,3,Candace Cameron Bure,S18_Candace Cameron Bure __ Mark Ballas,32.0,0.1236173092347319,7,5,12,0.10289389067524116,0.22651119990997304,2,False
18,3,Charlie White,S18_Charlie White __ Sharna Burgess,36.0,0.0942520582596634,3,7,10,0.1157556270096463,0.21000768526930969,2,False
18,3,Cody Simpson,S18_Cody Simpson __ Witney Carson,35.0,0.1319227310915094,6,2,8,0.11254019292604502,0.24446292401755443,2,False
18,3,Danica McKellar,S18_Danica McKellar __ Valentin Chmerkovskiy,36.0,0.0751127512114406,4,9,13,0.1157556270096463,0.1908683782210869,2,False
18,3,Drew Carey,S18_Drew Carey __ Cheryl Burke,30.0,0.1248199793114117,9,4,13,0.09646302250803858,0.22128300181945026,2,False
18,3,James Maslow,S18_James Maslow __ Peta Murgatroyd,36.0,0.1375230042593417,5,1,6,0.1157556270096463,0.253278631268988,2,False
18,3,Meryl Davis,S18_Meryl Davis __ Maksim Chmerkoskiy,39.0,0.1060068325461466,1,6,7,0.12540192926045016,0.23140876180659675,2,False
18,3,NeNe Leakes,S18_NeNe Leakes __ Tony Dovolani,31.0,0.1287257867136874,8,3,11,0.09967845659163987,0.22840424330532727,2,False
18,6,Amy Purdy,S18_Amy Purdy __ Derek Hough,38.0,0.1355073643438725,2,3,5,0.1347517730496454,0.2702591373935179,1,False
18,6,Candace Cameron Bure,S18_Candace Cameron Bure __ Mark Ballas,32.0,0.1494841836533338,7,1,8,0.11347517730496454,0.2629593609582983,1,False
18,6,Charlie White,S18_Charlie White __ Sharna Burgess,36.0,0.1138645391102373,3,7,10,0.1276595744680851,0.2415241135783224,1,False
18,6,Danica McKellar,S18_Danica McKellar __ Valentin Chmerkovskiy,36.0,0.100088635039066,4,8,12,0.1276595744680851,0.22774820950715108,1,False
18,6,Drew Carey,S18_Drew Carey __ Cheryl Burke,32.0,0.1141738496174286,8,6,14,0.11347517730496454,0.22764902692239314,1,False
18,6,James Maslow,S18_James Maslow __ Peta Murgatroyd,35.0,0.1349854915900509,5,4,9,0.12411347517730496,0.2590989667673559,1,False
18,6,Meryl Davis,S18_Meryl Davis __ Maksim Chmerkoskiy,40.0,0.1367780853851179,1,2,3,0.14184397163120568,0.2786220570163236,1,False
18,6,NeNe Leakes,S18_NeNe Leakes __ Tony Dovolani,33.0,0.1151178512608926,6,5,11,0.11702127659574468,0.2321391278566373,1,False
18,7,Amy Purdy,S18_Amy Purdy __ Derek Hough,37.5,0.1514302238564036,2,2,4,0.1482213438735178,0.2996515677299214,1,False
18,7,Candace Cameron Bure,S18_Candace Cameron Bure __ Mark Ballas,37.0,0.1450135674716712,3,4,7,0.14624505928853754,0.29125862676020875,1,False
18,7,Charlie White,S18_Charlie White __ Sharna Burgess,35.5,0.1481431972922505,5,3,8,0.14031620553359683,0.28845940282584737,1,False
18,7,Danica McKellar,S18_Danica McKellar __ Valentin Chmerkovskiy,36.0,0.1534884886256875,4,1,5,0.1422924901185771,0.29578097874426457,1,False
18,7,James Maslow,S18_James Maslow __ Peta Murgatroyd,35.0,0.1442190467890328,6,5,11,0.1383399209486166,0.28255896773764944,1,False
18,7,Meryl Davis,S18_Meryl Davis __ Maksim Chmerkoskiy,39.0,0.1266899143190806,1,7,8,0.1541501976284585,0.2808401119475391,1,False
18,7,NeNe Leakes,S18_NeNe Leakes __ Tony Dovolani,33.0,0.1310155616458736,7,6,13,0.13043478260869565,0.26145034425456926,1,False
18,8,Amy Purdy,S18_Amy Purdy __ Derek Hough,40.0,0.155867546155571,1,5,6,0.17699115044247787,0.3328586965980489,1,False
18,8,Candace Cameron Bure,S18_Candace Cameron Bure __ Mark Ballas,36.0,0.173375077684937,4,2,6,0.1592920353982301,0.3326671130831671,1,False
18,8,Charlie White,S18_Charlie White __ Sharna Burgess,40.0,0.1686828220415961,2,3,5,0.17699115044247787,0.34567397248407394,1,False
18,8,Danica McKellar,S18_Danica McKellar __ Valentin Chmerkovskiy,38.0,0.1362878132987182,3,6,9,0.168141592920354,0.3044294062190722,1,False
18,8,James Maslow,S18_James Maslow __ Peta Murgatroyd,36.0,0.2027762545449683,5,1,6,0.1592920353982301,0.3620682899431984,1,False
18,8,Meryl Davis,S18_Meryl Davis __ Maksim Chmerkoskiy,36.0,0.1630104862742091,6,4,10,0.1592920353982301,0.3223025216724392,1,False
18,9,Amy Purdy,S18_Amy Purdy __ Derek Hough,39.0,0.1907080407388667,2,3,5,0.20418848167539266,0.3948965224142594,1,False
18,9,Candace Cameron Bure,S18_Candace Cameron Bure __ Mark Ballas,36.0,0.2284822549376329,5,1,6,0.18848167539267016,0.4169639303303031,1,False
18,9,Charlie White,S18_Charlie White __ Sharna Burgess,38.0,0.1839009047342986,3,5,8,0.19895287958115182,0.3828537843154504,1,False
18,9,James Maslow,S18_James Maslow __ Peta Murgatroyd,38.0,0.2095414398565674,4,2,6,0.19895287958115182,0.4084943194377192,1,False
18,9,Meryl Davis,S18_Meryl Davis __ Maksim Chmerkoskiy,40.0,0.1873673597326346,1,4,5,0.2094240837696335,0.39679144350226814,1,False
19,2,Alfonso Ribeiro,S19_Alfonso Ribeiro __ Witney Carson,32.0,0.0637022207843302,4,11,15,0.08839779005524862,0.1521000108395788,1,False
19,2,Antonio Sabato Jr.,S19_Antonio Sabato Jr. __ Cheryl Burke,31.0,0.0778132972019052,5,8,13,0.0856353591160221,0.16344865631792732,1,False
19,2,Bethany Mota,S19_Bethany Mota __ Derek Hough,33.0,0.1037274292782867,3,3,6,0.09116022099447514,0.19488765027276184,1,False
19,2,Betsey Johnson,S19_Betsey Johnson __ Tony Dovolani,28.0,0.1050421824531487,8,2,10,0.07734806629834254,0.18239024875149124,1,False
19,2,Janel Parrish,S19_Janel Parrish __ Valentin Chmerkovskiy,34.0,0.0878755708850358,2,4,6,0.09392265193370165,0.18179822281873745,1,False
19,2,Jonathan Bennett,S19_Jonathan Bennett __ Allison Holker,30.0,0.1112406064050639,7,1,8,0.08287292817679558,0.19411353458185948,1,False
19,2,Lea Thompson,S19_Lea Thompson __ Artem Chigvintsev,35.0,0.0809323460094988,1,7,8,0.09668508287292818,0.177617428882427,1,False
19,2,Michael Waltrip,S19_Michael Waltrip __ Emma Slater,24.0,0.081504820500883,12,6,18,0.06629834254143646,0.14780316304231944,1,False
19,2,Randy Couture,S19_Randy Couture __ Karina Smirnoff,28.0,0.0758545691003538,9,9,18,0.07734806629834254,0.15320263539869633,1,False
19,2,Sadie Robertson,S19_Sadie Robertson __ Mark Ballas,31.0,0.0870973642755865,6,5,11,0.0856353591160221,0.1727327233916086,1,False
19,2,Tavis Smiley,S19_Tavis Smiley __ Sharna Burgess,28.0,0.0532947308150636,10,12,22,0.07734806629834254,0.13064279711340615,1,False
19,2,Tommy Chong,S19_Tommy Chong __ Peta Murgatroyd,28.0,0.071914862290843,11,10,21,0.07734806629834254,0.14926292858918555,1,False
19,3,Alfonso Ribeiro,S19_Alfonso Ribeiro __ Witney Carson,32.0,0.078592452962367,4,8,12,0.0906515580736544,0.16924401103602138,1,False
19,3,Antonio Sabato Jr.,S19_Antonio Sabato Jr. __ Cheryl Burke,29.0,0.0771230876287589,8,9,17,0.0821529745042493,0.1592760621330082,1,False
19,3,Bethany Mota,S19_Bethany Mota __ Derek Hough,40.0,0.0803915642516694,1,6,7,0.11331444759206799,0.1937060118437374,1,False
19,3,Betsey Johnson,S19_Betsey Johnson __ Tony Dovolani,29.0,0.0834543673519055,9,5,14,0.0821529745042493,0.1656073418561548,1,False
19,3,Janel Parrish,S19_Janel Parrish __ Valentin Chmerkovskiy,40.0,0.1218778762686878,2,1,3,0.11331444759206799,0.23519232386075578,1,False
19,3,Jonathan Bennett,S19_Jonathan Bennett __ Allison Holker,32.0,0.0721616659669748,5,10,15,0.0906515580736544,0.1628132240406292,1,False
19,3,Lea Thompson,S19_Lea Thompson __ Artem Chigvintsev,31.0,0.0691449299206049,7,11,18,0.08781869688385269,0.15696362680445758,1,False
19,3,Michael Waltrip,S19_Michael Waltrip __ Emma Slater,28.0,0.1176438015056411,10,2,12,0.07932011331444759,0.19696391482008868,1,False
19,3,Randy Couture,S19_Randy Couture __ Karina Smirnoff,26.0,0.080270344169334,11,7,18,0.07365439093484419,0.1539247351041782,1,False
19,3,Sadie Robertson,S19_Sadie Robertson __ Mark Ballas,32.0,0.112458754168177,6,3,9,0.0906515580736544,0.2031103122418314,1,False
19,3,Tommy Chong,S19_Tommy Chong __ Peta Murgatroyd,34.0,0.1068811558058793,3,4,7,0.09631728045325778,0.20319843625913708,1,False
19,4,Alfonso Ribeiro,S19_Alfonso Ribeiro __ Witney Carson,40.0,0.0790577129348792,1,7,8,0.125,0.2040577129348792,1,False
19,4,Antonio Sabato Jr.,S19_Antonio Sabato Jr. __ Cheryl Burke,29.0,0.1119624954399118,6,3,9,0.090625,0.20258749543991178,1,False
19,4,Bethany Mota,S19_Bethany Mota __ Derek Hough,33.0,0.0911881990191549,5,5,10,0.103125,0.1943131990191549,1,False
19,4,Betsey Johnson,S19_Betsey Johnson __ Tony Dovolani,29.0,0.0767786029227874,7,9,16,0.090625,0.1674036029227874,1,False
19,4,Janel Parrish,S19_Janel Parrish __ Valentin Chmerkovskiy,36.0,0.0782586190430867,4,8,12,0.1125,0.19075861904308672,1,False
19,4,Jonathan Bennett,S19_Jonathan Bennett __ Allison Holker,24.0,0.1030381587830565,10,4,14,0.075,0.1780381587830565,1,False
19,4,Lea Thompson,S19_Lea Thompson __ Artem Chigvintsev,39.0,0.0883763580210127,2,6,8,0.121875,0.2102513580210127,1,False
19,4,Michael Waltrip,S19_Michael Waltrip __ Emma Slater,25.0,0.1526668216424509,9,1,10,0.078125,0.2307918216424509,1,False
19,4,Sadie Robertson,S19_Sadie Robertson __ Mark Ballas,37.0,0.0695601121485964,3,10,13,0.115625,0.1851851121485964,1,False
19,4,Tommy Chong,S19_Tommy Chong __ Peta Murgatroyd,28.0,0.1491129200450633,8,2,10,0.0875,0.2366129200450633,1,False
19,5,Alfonso Ribeiro,S19_Alfonso Ribeiro __ Witney Carson,34.0,0.0995651040589637,2,6,8,0.12878787878787878,0.22835298284684247,1,False
19,5,Antonio Sabato Jr.,S19_Antonio Sabato Jr. __ Cheryl Burke,28.0,0.0878939209530115,6,8,14,0.10606060606060606,0.19395452701361757,1,False
19,5,Bethany Mota,S19_Bethany Mota __ Derek Hough,32.0,0.0983228500595885,5,7,12,0.12121212121212122,0.21953497127170973,1,False
19,5,Janel Parrish,S19_Janel Parrish __ Valentin Chmerkovskiy,33.0,0.1168612077228197,4,5,9,0.125,0.24186120772281972,1,False
19,5,Jonathan Bennett,S19_Jonathan Bennett __ Allison Holker,24.0,0.1391484723963616,7,1,8,0.09090909090909091,0.23005756330545252,1,False
19,5,Lea Thompson,S19_Lea Thompson __ Artem Chigvintsev,34.0,0.1172577949151066,3,4,7,0.12878787878787878,0.24604567370298538,1,False
19,5,Michael Waltrip,S19_Michael Waltrip __ Emma Slater,20.0,0.130842147327972,9,2,11,0.07575757575757576,0.20659972308554775,1,False
19,5,Sadie Robertson,S19_Sadie Robertson __ Mark Ballas,36.0,0.0833107606649033,1,9,10,0.13636363636363635,0.21967439702853964,1,False
19,5,Tommy Chong,S19_Tommy Chong __ Peta Murgatroyd,23.0,0.1267977419012728,8,3,11,0.08712121212121213,0.21391895402248493,1,False
19,7,Alfonso Ribeiro,S19_Alfonso Ribeiro __ Witney Carson,34.0,0.1231870691041468,3,4,7,0.13152804642166344,0.2547151155258102,1,False
19,7,Antonio Sabato Jr.,S19_Antonio Sabato Jr. __ Cheryl Burke,29.5,0.1139930093862851,7,6,13,0.11411992263056092,0.22811293201684602,1,False
19,7,Bethany Mota,S19_Bethany Mota __ Derek Hough,37.5,0.1217036281807207,1,5,6,0.1450676982591876,0.2667713264399083,1,False
19,7,Janel Parrish,S19_Janel Parrish __ Valentin Chmerkovskiy,33.5,0.1128033513223737,4,7,11,0.12959381044487428,0.24239716176724796,1,False
19,7,Lea Thompson,S19_Lea Thompson __ Artem Chigvintsev,35.0,0.0995303031911543,2,8,10,0.13539651837524178,0.23492682156639608,1,False
19,7,Michael Waltrip,S19_Michael Waltrip __ Emma Slater,28.0,0.1480712026805215,8,1,9,0.10831721470019343,0.25638841738071494,1,False
19,7,Sadie Robertson,S19_Sadie Robertson __ Mark Ballas,31.0,0.1355208293378136,5,3,8,0.11992263056092843,0.255443459898742,1,False
19,7,Tommy Chong,S19_Tommy Chong __ Peta Murgatroyd,30.0,0.1451906067969841,6,2,8,0.11605415860735009,0.26124476540433417,1,False
19,8,Alfonso Ribeiro,S19_Alfonso Ribeiro __ Witney Carson,41.0,0.123359519811934,2,6,8,0.16532258064516128,0.2886821004570953,1,False
19,8,Bethany Mota,S19_Bethany Mota __ Derek Hough,40.0,0.1211819074955242,3,7,10,0.16129032258064516,0.28247223007616934,1,False
19,8,Janel Parrish,S19_Janel Parrish __ Valentin Chmerkovskiy,43.0,0.1609509336562797,1,1,2,0.17338709677419356,0.3343380304304733,1,False
19,8,Lea Thompson,S19_Lea Thompson __ Artem Chigvintsev,32.0,0.140263162547292,5,5,10,0.12903225806451613,0.2692954206118081,1,False
19,8,Michael Waltrip,S19_Michael Waltrip __ Emma Slater,25.0,0.1592793075546018,7,2,9,0.10080645161290322,0.260085759167505,1,False
19,8,Sadie Robertson,S19_Sadie Robertson __ Mark Ballas,38.0,0.1515290179174803,4,3,7,0.1532258064516129,0.3047548243690932,1,False
19,8,Tommy Chong,S19_Tommy Chong __ Peta Murgatroyd,29.0,0.1434361510168879,6,4,10,0.11693548387096774,0.26037163488785564,1,False
19,9,Alfonso Ribeiro,S19_Alfonso Ribeiro __ Witney Carson,38.5,0.1411334346085615,1,6,7,0.17990654205607476,0.32103997666463624,1,False
19,9,Bethany Mota,S19_Bethany Mota __ Derek Hough,37.0,0.1795538825877644,3,2,5,0.17289719626168223,0.3524510788494466,1,False
19,9,Janel Parrish,S19_Janel Parrish __ Valentin Chmerkovskiy,38.5,0.1626813959289775,2,3,5,0.17990654205607476,0.34258793798505227,1,False
19,9,Lea Thompson,S19_Lea Thompson __ Artem Chigvintsev,35.0,0.1438284837944421,5,5,10,0.16355140186915887,0.30737988566360097,1,False
19,9,Sadie Robertson,S19_Sadie Robertson __ Mark Ballas,36.5,0.1611577460981257,4,4,8,0.1705607476635514,0.33171849376167706,1,False
19,9,Tommy Chong,S19_Tommy Chong __ Peta Murgatroyd,28.5,0.2116450569821284,6,1,7,0.13317757009345793,0.3448226270755863,1,False
19,10,Alfonso Ribeiro,S19_Alfonso Ribeiro __ Witney Carson,37.5,0.1906674540055973,3,4,7,0.2054794520547945,0.3961469060603918,1,False
19,10,Bethany Mota,S19_Bethany Mota __ Derek Hough,38.0,0.2088529996195565,2,2,4,0.20821917808219179,0.4170721777017483,1,False
19,10,Janel Parrish,S19_Janel Parrish __ Valentin Chmerkovskiy,39.0,0.1761464395905814,1,5,6,0.2136986301369863,0.3898450697275677,1,False
19,10,Sadie Robertson,S19_Sadie Robertson __ Mark Ballas,37.0,0.2069437745543052,4,3,7,0.20273972602739726,0.40968350058170244,1,False
19,10,Tommy Chong,S19_Tommy Chong __ Peta Murgatroyd,31.0,0.2173893322299595,5,1,6,0.16986301369863013,0.3872523459285896,1,False
20,3,Charlotte McKinney,S20_Charlotte McKinney __ Keo Motsepe,22.0,0.0639851174108845,10,11,21,0.07028753993610223,0.13427265734698673,1,False
20,3,Chris Soules,S20_Chris Soules __ Witney Carson,28.0,0.1293367385900014,7,2,9,0.08945686900958466,0.21879360759958605,1,False
20,3,Michael Sam,S20_Michael Sam __ Peta Murgatroyd,24.0,0.068708142413482,9,9,18,0.07667731629392971,0.1453854587074117,1,False
20,3,Nastia Liukin,S20_Nastia Liukin __ Derek Hough,34.0,0.0953329231302541,1,5,6,0.10862619808306709,0.2039591212133212,1,False
20,3,Noah Galloway,S20_Noah Galloway __ Sharna Burgess,30.0,0.0846883020117857,5,6,11,0.09584664536741214,0.18053494737919784,1,False
20,3,Patti LaBelle,S20_Patti LaBelle __ Artem Chigvintsev,22.0,0.1068753265769171,11,3,14,0.07028753993610223,0.17716286651301932,1,False
20,3,Riker Lynch,S20_Riker Lynch __ Allison Holker,34.0,0.0665126976159808,2,10,12,0.10862619808306709,0.1751388956990479,1,False
20,3,Robert Herjavec,S20_Robert Herjavec __ Kym Johnson,29.0,0.1360146676926767,6,1,7,0.0926517571884984,0.2286664248811751,1,False
20,3,Rumer Willis,S20_Rumer Willis __ Valentin Chmerkovskiy,33.0,0.0735129885580346,3,7,10,0.10543130990415335,0.17894429846218796,1,False
20,3,Suzanne Somers,S20_Suzanne Somers __ Tony Dovolani,25.0,0.1038160387335132,8,4,12,0.07987220447284345,0.18368824320635663,1,False
20,3,Willow Shields,S20_Willow Shields __ Mark Ballas,32.0,0.0712170572664694,4,8,12,0.10223642172523961,0.17345347899170901,1,False
20,4,Chris Soules,S20_Chris Soules __ Witney Carson,27.0,0.1146986876842511,10,3,13,0.08307692307692308,0.19777561076117417,1,False
20,4,Michael Sam,S20_Michael Sam __ Peta Murgatroyd,30.0,0.0777915768455707,7,9,16,0.09230769230769231,0.170099269153263,1,False
20,4,Nastia Liukin,S20_Nastia Liukin __ Derek Hough,36.0,0.0974054035884124,2,5,7,0.11076923076923077,0.20817463435764316,1,False
20,4,Noah Galloway,S20_Noah Galloway __ Sharna Burgess,32.0,0.1155114761745418,6,2,8,0.09846153846153846,0.21397301463608026,1,False
20,4,Patti LaBelle,S20_Patti LaBelle __ Artem Chigvintsev,30.0,0.1636840529029506,8,1,9,0.09230769230769231,0.25599174521064294,1,False
20,4,Riker Lynch,S20_Riker Lynch __ Allison Holker,34.0,0.0793508154822285,4,8,12,0.10461538461538461,0.1839662000976131,1,False
20,4,Robert Herjavec,S20_Robert Herjavec __ Kym Johnson,34.0,0.092422448585992,5,6,11,0.10461538461538461,0.1970378332013766,1,False
20,4,Rumer Willis,S20_Rumer Willis __ Valentin Chmerkovskiy,35.0,0.1032607550470143,3,4,7,0.1076923076923077,0.21095306273932202,1,False
20,4,Suzanne Somers,S20_Suzanne Somers __ Tony Dovolani,28.0,0.0898326593744242,9,7,16,0.08615384615384615,0.17598650552827033,1,False
20,4,Willow Shields,S20_Willow Shields __ Mark Ballas,39.0,0.0660421243146138,1,10,11,0.12,0.1860421243146138,1,False
20,5,Chris Soules,S20_Chris Soules __ Witney Carson,27.0,0.127747703663916,7,3,10,0.09540636042402827,0.22315406408794425,1,False
20,5,Nastia Liukin,S20_Nastia Liukin __ Derek Hough,38.0,0.0836118211214504,2,9,11,0.13427561837455831,0.2178874394960087,1,False
20,5,Noah Galloway,S20_Noah Galloway __ Sharna Burgess,28.0,0.1319050180127894,5,1,6,0.0989399293286219,0.2308449473414113,1,False
20,5,Patti LaBelle,S20_Patti LaBelle __ Artem Chigvintsev,27.0,0.1317297133980776,8,2,10,0.09540636042402827,0.22713607382210588,1,False
20,5,Riker Lynch,S20_Riker Lynch __ Allison Holker,38.0,0.1062845880980386,3,7,10,0.13427561837455831,0.2405602064725969,1,False
20,5,Robert Herjavec,S20_Robert Herjavec __ Kym Johnson,24.0,0.1067805878609921,9,5,14,0.08480565371024736,0.19158624157123944,1,False
20,5,Rumer Willis,S20_Rumer Willis __ Valentin Chmerkovskiy,39.0,0.1167824706282768,1,4,5,0.13780918727915195,0.25459165790742877,1,False
20,5,Suzanne Somers,S20_Suzanne Somers __ Tony Dovolani,28.0,0.0887839697301149,6,8,14,0.0989399293286219,0.18772389905873682,1,False
20,5,Willow Shields,S20_Willow Shields __ Mark Ballas,34.0,0.1063741274863439,4,6,10,0.12014134275618374,0.22651547024252763,1,False
20,6,Chris Soules,S20_Chris Soules __ Witney Carson,35.0,0.1911812087881649,5,1,6,0.12367491166077739,0.3148561204489423,1,False
20,6,Nastia Liukin,S20_Nastia Liukin __ Derek Hough,36.5,0.1072444082704917,2,6,8,0.12897526501766785,0.23621967328815954,1,False
20,6,Noah Galloway,S20_Noah Galloway __ Sharna Burgess,34.0,0.1235035305466009,6,4,10,0.12014134275618374,0.24364487330278464,1,False
20,6,Patti LaBelle,S20_Patti LaBelle __ Artem Chigvintsev,34.0,0.0975418233802573,7,8,15,0.12014134275618374,0.21768316613644104,1,False
20,6,Riker Lynch,S20_Riker Lynch __ Allison Holker,38.0,0.1259891735214237,1,3,4,0.13427561837455831,0.260264791895982,1,False
20,6,Robert Herjavec,S20_Robert Herjavec __ Kym Johnson,33.5,0.1381673010453959,8,2,10,0.11837455830388692,0.2565418593492828,1,False
20,6,Rumer Willis,S20_Rumer Willis __ Valentin Chmerkovskiy,35.5,0.1091846687030703,4,5,9,0.1254416961130742,0.23462636481614452,1,False
20,6,Willow Shields,S20_Willow Shields __ Mark Ballas,36.5,0.1071878857445951,3,7,10,0.12897526501766785,0.23616315076226296,1,False
20,7,Chris Soules,S20_Chris Soules __ Witney Carson,31.0,0.179506000237099,6,1,7,0.1220472440944882,0.3015532443315872,1,False
20,7,Nastia Liukin,S20_Nastia Liukin __ Derek Hough,41.0,0.1224499066767255,1,6,7,0.16141732283464566,0.28386722951137117,1,False
20,7,Noah Galloway,S20_Noah Galloway __ Sharna Burgess,38.0,0.1481269843090842,3,3,6,0.14960629921259844,0.2977332835216826,1,False
20,7,Riker Lynch,S20_Riker Lynch __ Allison Holker,37.0,0.1426166989031815,4,4,8,0.14566929133858267,0.28828599024176416,1,False
20,7,Robert Herjavec,S20_Robert Herjavec __ Kym Johnson,31.0,0.1567954369343559,7,2,9,0.1220472440944882,0.27884268102884413,1,False
20,7,Rumer Willis,S20_Rumer Willis __ Valentin Chmerkovskiy,37.0,0.1323702708143519,5,5,10,0.14566929133858267,0.27803956215293457,1,False
20,7,Willow Shields,S20_Willow Shields __ Mark Ballas,39.0,0.1181347021252016,2,7,9,0.15354330708661418,0.2716780092118158,1,False
20,8,Chris Soules,S20_Chris Soules __ Witney Carson,32.0,0.1755747758425535,4,2,6,0.15130023640661938,0.32687501224917287,1,False
20,8,Nastia Liukin,S20_Nastia Liukin __ Derek Hough,38.0,0.1553685725099949,3,5,8,0.17966903073286053,0.3350376032428554,1,False
20,8,Noah Galloway,S20_Noah Galloway __ Sharna Burgess,31.5,0.1938592903565728,5,1,6,0.14893617021276595,0.34279546056933874,1,False
20,8,Riker Lynch,S20_Riker Lynch __ Allison Holker,39.0,0.1486577707808269,2,6,8,0.18439716312056736,0.3330549339013943,1,False
20,8,Robert Herjavec,S20_Robert Herjavec __ Kym Johnson,31.0,0.1648333678047445,6,3,9,0.14657210401891252,0.311405471823657,1,False
20,8,Rumer Willis,S20_Rumer Willis __ Valentin Chmerkovskiy,40.0,0.1617062227053071,1,4,5,0.18912529550827423,0.35083151821358133,1,False
20,9,Nastia Liukin,S20_Nastia Liukin __ Derek Hough,40.0,0.2287166892507746,1,4,5,0.25477707006369427,0.48349375931446886,2,False
20,9,Noah Galloway,S20_Noah Galloway __ Sharna Burgess,38.0,0.2865323379531702,4,1,5,0.24203821656050956,0.5285705545136797,2,False
20,9,Riker Lynch,S20_Riker Lynch __ Allison Holker,40.0,0.2383450325450537,2,3,5,0.25477707006369427,0.493122102608748,2,False
20,9,Rumer Willis,S20_Rumer Willis __ Valentin Chmerkovskiy,39.0,0.2464059402510014,3,2,5,0.2484076433121019,0.49481358356310334,2,False
21,3,Alek Skarlatos,S21_Alek Skarlatos __ Lindsay Arnold,33.0,0.112103366797025,3,4,7,0.10819672131147541,0.2203000881085004,3,False
21,3,Alexa PenaVega,S21_Alexa PenaVega __ Mark Ballas,36.0,0.0821213370893402,1,9,10,0.1180327868852459,0.2001541239745861,3,False
21,3,Andy Grammer,S21_Andy Grammer __ Allison Holker,29.0,0.0649375087298714,8,10,18,0.09508196721311475,0.16001947594298616,3,False
21,3,Bindi Irwin,S21_Bindi Irwin __ Derek Hough,32.0,0.1059098546955581,5,5,10,0.10491803278688525,0.21082788748244335,3,False
21,3,Carlos PenaVega,S21_Carlos PenaVega __ Witney Carson,31.0,0.0902086332108335,6,7,13,0.10163934426229508,0.1918479774731286,3,False
21,3,Gary Busey,S21_Gary Busey __ Anna Trebunskaya,25.0,0.1126815867508196,9,3,12,0.08196721311475409,0.1946487998655737,3,False
21,3,Hayes Grier,S21_Hayes Grier __ Emma Slater,30.0,0.1329435203536091,7,1,8,0.09836065573770492,0.231304176091314,3,False
21,3,Nick Carter,S21_Nick Carter __ Sharna Burgess,36.0,0.1219985523687329,2,2,4,0.1180327868852459,0.2400313392539788,3,False
21,3,Paula Deen,S21_Paula Deen __ Louis van Amstel,20.0,0.0927661312701845,10,6,16,0.06557377049180328,0.15833990176198778,3,False
21,3,Tamar Braxton,S21_Tamar Braxton __ Valentin Chmerkovskiy,33.0,0.0843295087340251,4,8,12,0.10819672131147541,0.1925262300455005,3,False
21,5,Alek Skarlatos,S21_Alek Skarlatos __ Lindsay Arnold,29.0,0.0965928166070231,7,7,14,0.09634551495016612,0.1929383315571892,1,False
21,5,Alexa PenaVega,S21_Alexa PenaVega __ Mark Ballas,40.0,0.1097657643482957,1,5,6,0.132890365448505,0.24265612979680068,1,False
21,5,Andy Grammer,S21_Andy Grammer __ Allison Holker,36.0,0.1243053777768086,4,4,8,0.11960132890365449,0.2439067066804631,1,False
21,5,Bindi Irwin,S21_Bindi Irwin __ Derek Hough,37.0,0.0852881842992992,3,8,11,0.12292358803986711,0.20821177233916632,1,False
21,5,Carlos PenaVega,S21_Carlos PenaVega __ Witney Carson,39.0,0.1035686098511284,2,6,8,0.12956810631229235,0.23313671616342074,1,False
21,5,Hayes Grier,S21_Hayes Grier __ Emma Slater,30.0,0.1257414411108204,6,3,9,0.09966777408637874,0.22540921519719914,1,False
21,5,Nick Carter,S21_Nick Carter __ Sharna Burgess,35.0,0.1385786537217448,5,1,6,0.11627906976744186,0.25485772348918667,1,False
