season,week,celebrity_name,pair_id,J_score,fan_share,judge_rank,fan_rank,rank_total,judge_pct,combined_pct,elim_count,elim_flag
19,3,Bethany Mota,S19_Bethany Mota __ Derek Hough,40.0,0.0913051808774624,1,8,9,0.11331444759206799,0.20461962846953038,1,False
19,3,Betsey Johnson,S19_Betsey Johnson __ Tony Dovolani,29.0,0.1054627191692091,9,2,11,0.0821529745042493,0.1876156936734584,1,False
19,3,Janel Parrish,S19_Janel Parrish __ Valentin Chmerkovskiy,40.0,0.0927151383557045,2,6,8,0.11331444759206799,0.2060295859477725,1,False
19,3,Jonathan Bennett,S19_Jonathan Bennett __ Allison Holker,32.0,0.0968713936838656,5,4,9,0.0906515580736544,0.18752295175751998,1,False
19,3,Lea Thompson,S19_Lea Thompson __ Artem Chigvintsev,31.0,0.0892652872389979,7,9,16,0.08781869688385269,0.1770839841228506,1,False
19,3,Michael Waltrip,S19_Michael Waltrip __ Emma Slater,28.0,0.1085524676838795,10,1,11,0.07932011331444759,0.1878725809983271,1,False
19,3,Randy Couture,S19_Randy Couture __ Karina Smirnoff,26.0,0.0400382888515056,11,11,22,0.07365439093484419,0.11369267978634978,1,False
19,3,Sadie Robertson,S19_Sadie Robertson __ Mark Ballas,32.0,0.092323371067969,6,7,13,0.0906515580736544,0.1829749291416234,1,False
19,3,Tommy Chong,S19_Tommy Chong __ Peta Murgatroyd,34.0,0.0966416414673179,3,5,8,0.09631728045325778,0.19295892192057568,1,False
19,4,Alfonso Ribeiro,S19_Alfonso Ribeiro __ Witney Carson,40.0,0.0940714078478029,1,8,9,0.125,0.21907140784780288,1,False
19,4,Antonio Sabato Jr.,S19_Antonio Sabato Jr. __ Cheryl Burke,29.0,0.1136728871876838,6,3,9,0.090625,0.2042978871876838,1,False
19,4,Bethany Mota,S19_Bethany Mota __ Derek Hough,33.0,0.1020230316423967,5,5,10,0.103125,0.2051480316423967,1,False
19,4,Betsey Johnson,S19_Betsey Johnson __ Tony Dovolani,29.0,0.0455534346109671,7,10,17,0.090625,0.1361784346109671,1,False
19,4,Janel Parrish,S19_Janel Parrish __ Valentin Chmerkovskiy,36.0,0.0979136000434201,4,7,11,0.1125,0.2104136000434201,1,False
19,4,Jonathan Bennett,S19_Jonathan Bennett __ Allison Holker,24.0,0.1178623897539163,10,2,12,0.075,0.19286238975391629,1,False
19,4,Lea Thompson,S19_Lea Thompson __ Artem Chigvintsev,39.0,0.0938190388934026,2,9,11,0.121875,0.2156940388934026,1,False
19,4,Michael Waltrip,S19_Michael Waltrip __ Emma Slater,25.0,0.1216675392341883,9,1,10,0.078125,0.1997925392341883,1,False
19,4,Sadie Robertson,S19_Sadie Robertson __ Mark Ballas,37.0,0.1011534259895973,3,6,9,0.115625,0.2167784259895973,1,False
19,4,Tommy Chong,S19_Tommy Chong __ Peta Murgatroyd,28.0,0.1122632447966242,8,4,12,0.0875,0.1997632447966242,1,False
19,5,Alfonso Ribeiro,S19_Alfonso Ribeiro __ Witney Carson,34.0,0.0988135265089614,2,9,11,0.12878787878787878,0.2276014052968402,1,False
19,5,Antonio Sabato Jr.,S19_Antonio Sabato Jr. __ Cheryl Burke,28.0,0.1178565945223772,6,3,9,0.10606060606060606,0.22391720058298326,1,False
19,5,Bethany Mota,S19_Bethany Mota __ Derek Hough,32.0,0.1051786532308654,5,6,11,0.12121212121212122,0.2263907744429866,1,False
19,5,Janel Parrish,S19_Janel Parrish __ Valentin Chmerkovskiy,33.0,0.1012464419885421,4,8,12,0.125,0.2262464419885421,1,False
19,5,Jonathan Bennett,S19_Jonathan Bennett __ Allison Holker,24.0,0.1233815379930496,7,2,9,0.09090909090909091,0.2142906289021405,1,False
19,5,Lea Thompson,S19_Lea Thompson __ Artem Chigvintsev,34.0,0.1016019409524243,3,7,10,0.12878787878787878,0.2303898197403031,1,False
19,5,Michael Waltrip,S19_Michael Waltrip __ Emma Slater,20.0,0.1282436808323895,9,1,10,0.07575757575757576,0.20400125658996526,1,False
19,5,Sadie Robertson,S19_Sadie Robertson __ Mark Ballas,36.0,0.1069467117547809,1,5,6,0.13636363636363635,0.24331034811841726,1,False
19,5,Tommy Chong,S19_Tommy Chong __ Peta Murgatroyd,23.0,0.116730912216609,8,4,12,0.08712121212121213,0.20385212433782113,1,False
19,7,Alfonso Ribeiro,S19_Alfonso Ribeiro __ Witney Carson,34.0,0.1136135481630938,3,7,10,0.13152804642166344,0.24514159458475723,1,False
19,7,Antonio Sabato Jr.,S19_Antonio Sabato Jr. __ Cheryl Burke,29.5,0.0703696600621812,7,8,15,0.11411992263056092,0.18448958269274213,1,False
19,7,Bethany Mota,S19_Bethany Mota __ Derek Hough,37.5,0.1288215738215202,1,4,5,0.1450676982591876,0.2738892720807078,1,False
19,7,Janel Parrish,S19_Janel Parrish __ Valentin Chmerkovskiy,33.5,0.1277149503796377,4,5,9,0.12959381044487428,0.257308760824512,1,False
19,7,Lea Thompson,S19_Lea Thompson __ Artem Chigvintsev,35.0,0.123179362935748,2,6,8,0.13539651837524178,0.25857588131098974,1,False
19,7,Michael Waltrip,S19_Michael Waltrip __ Emma Slater,28.0,0.1556459584603563,8,1,9,0.10831721470019343,0.26396317316054974,1,False
19,7,Sadie Robertson,S19_Sadie Robertson __ Mark Ballas,31.0,0.1327308058805377,5,3,8,0.11992263056092843,0.25265343644146615,1,False
19,7,Tommy Chong,S19_Tommy Chong __ Peta Murgatroyd,30.0,0.1479241402969248,6,2,8,0.11605415860735009,0.2639782989042749,1,False
19,8,Alfonso Ribeiro,S19_Alfonso Ribeiro __ Witney Carson,41.0,0.1311292936861675,2,6,8,0.16532258064516128,0.2964518743313288,1,False
19,8,Bethany Mota,S19_Bethany Mota __ Derek Hough,40.0,0.1452557477445163,3,4,7,0.16129032258064516,0.30654607032516146,1,False
19,8,Janel Parrish,S19_Janel Parrish __ Valentin Chmerkovskiy,43.0,0.1437281093135024,1,5,6,0.17338709677419356,0.31711520608769594,1,False
19,8,Lea Thompson,S19_Lea Thompson __ Artem Chigvintsev,32.0,0.1524279576044829,5,2,7,0.12903225806451613,0.28146021566899904,1,False
19,8,Michael Waltrip,S19_Michael Waltrip __ Emma Slater,25.0,0.1018054569538206,7,7,14,0.10080645161290322,0.20261190856672381,1,False
19,8,Sadie Robertson,S19_Sadie Robertson __ Mark Ballas,38.0,0.1511306819116036,4,3,7,0.1532258064516129,0.3043564883632165,1,False
19,8,Tommy Chong,S19_Tommy Chong __ Peta Murgatroyd,29.0,0.1745227527859064,6,1,7,0.11693548387096774,0.29145823665687415,1,False
19,9,Alfonso Ribeiro,S19_Alfonso Ribeiro __ Witney Carson,38.5,0.1585009145434163,1,5,6,0.17990654205607476,0.33840745659949106,1,False
19,9,Bethany Mota,S19_Bethany Mota __ Derek Hough,37.0,0.1745424154153605,3,3,6,0.17289719626168223,0.34743961167704274,1,False
19,9,Janel Parrish,S19_Janel Parrish __ Valentin Chmerkovskiy,38.5,0.1704720212707637,2,4,6,0.17990654205607476,0.3503785633268385,1,False
19,9,Lea Thompson,S19_Lea Thompson __ Artem Chigvintsev,35.0,0.0978241549302433,5,6,11,0.16355140186915887,0.26137555679940216,1,False
19,9,Sadie Robertson,S19_Sadie Robertson __ Mark Ballas,36.5,0.179799572223144,4,2,6,0.1705607476635514,0.35036031988669536,1,False
19,9,Tommy Chong,S19_Tommy Chong __ Peta Murgatroyd,28.5,0.2188609216170722,6,1,7,0.13317757009345793,0.35203849171053014,1,False
19,10,Alfonso Ribeiro,S19_Alfonso Ribeiro __ Witney Carson,37.5,0.2064402645669663,3,3,6,0.2054794520547945,0.4119197166217608,1,False
19,10,Bethany Mota,S19_Bethany Mota __ Derek Hough,38.0,0.2142122812594455,2,2,4,0.20821917808219179,0.4224314593416373,1,False
19,10,Janel Parrish,S19_Janel Parrish __ Valentin Chmerkovskiy,39.0,0.2044954233571019,1,4,5,0.2136986301369863,0.4181940534940882,1,False
19,10,Sadie Robertson,S19_Sadie Robertson __ Mark Ballas,37.0,0.2182588407873112,4,1,5,0.20273972602739726,0.4209985668147085,1,False
19,10,Tommy Chong,S19_Tommy Chong __ Peta Murgatroyd,31.0,0.1565931900291749,5,5,10,0.16986301369863013,0.32645620372780504,1,False
20,3,Charlotte McKinney,S20_Charlotte McKinney __ Keo Motsepe,22.0,0.0443763366154129,10,11,21,0.07028753993610223,0.11466387655151514,1,False
20,3,Chris Soules,S20_Chris Soules __ Witney Carson,28.0,0.1112504680563909,7,1,8,0.08945686900958466,0.20070733706597554,1,False
20,3,Michael Sam,S20_Michael Sam __ Peta Murgatroyd,24.0,0.1002663533154588,9,4,13,0.07667731629392971,0.1769436696093885,1,False
20,3,Nastia Liukin,S20_Nastia Liukin __ Derek Hough,34.0,0.0858177899133568,1,9,10,0.10862619808306709,0.19444398799642387,1,False
20,3,Noah Galloway,S20_Noah Galloway __ Sharna Burgess,30.0,0.097290490151801,5,5,10,0.09584664536741214,0.19313713551921313,1,False
20,3,Patti LaBelle,S20_Patti LaBelle __ Artem Chigvintsev,22.0,0.1065740790731517,11,2,13,0.07028753993610223,0.17686161900925393,1,False
20,3,Riker Lynch,S20_Riker Lynch __ Allison Holker,34.0,0.0877761665365938,2,7,9,0.10862619808306709,0.19640236461966087,1,False
20,3,Robert Herjavec,S20_Robert Herjavec __ Kym Johnson,29.0,0.094572817334787,6,6,12,0.0926517571884984,0.1872245745232854,1,False
20,3,Rumer Willis,S20_Rumer Willis __ Valentin Chmerkovskiy,33.0,0.0838984637103883,3,10,13,0.10543130990415335,0.18932977361454165,1,False
20,3,Suzanne Somers,S20_Suzanne Somers __ Tony Dovolani,25.0,0.1011422615419586,8,3,11,0.07987220447284345,0.18101446601480203,1,False
20,3,Willow Shields,S20_Willow Shields __ Mark Ballas,32.0,0.0870347737506997,4,8,12,0.10223642172523961,0.18927119547593932,1,False
20,4,Chris Soules,S20_Chris Soules __ Witney Carson,27.0,0.1259361016309209,10,1,11,0.08307692307692308,0.20901302470784397,1,False
20,4,Michael Sam,S20_Michael Sam __ Peta Murgatroyd,30.0,0.042844790283434,7,10,17,0.09230769230769231,0.1351524825911263,1,False
20,4,Nastia Liukin,S20_Nastia Liukin __ Derek Hough,36.0,0.0959781322385619,2,6,8,0.11076923076923077,0.20674736300779267,1,False
20,4,Noah Galloway,S20_Noah Galloway __ Sharna Burgess,32.0,0.1119511035224033,6,4,10,0.09846153846153846,0.21041264198394177,1,False
20,4,Patti LaBelle,S20_Patti LaBelle __ Artem Chigvintsev,30.0,0.1175871690629932,8,2,10,0.09230769230769231,0.20989486137068553,1,False
20,4,Riker Lynch,S20_Riker Lynch __ Allison Holker,34.0,0.0952692613163289,4,7,11,0.10461538461538461,0.1998846459317135,1,False
20,4,Robert Herjavec,S20_Robert Herjavec __ Kym Johnson,34.0,0.1067286855714938,5,5,10,0.10461538461538461,0.2113440701868784,1,False
20,4,Rumer Willis,S20_Rumer Willis __ Valentin Chmerkovskiy,35.0,0.0944337638052022,3,8,11,0.1076923076923077,0.20212607149750988,1,False
20,4,Suzanne Somers,S20_Suzanne Somers __ Tony Dovolani,28.0,0.1155310403969585,9,3,12,0.08615384615384615,0.20168488655080463,1,False
20,4,Willow Shields,S20_Willow Shields __ Mark Ballas,39.0,0.0937399521717034,1,9,10,0.12,0.21373995217170338,1,False
20,5,Chris Soules,S20_Chris Soules __ Witney Carson,27.0,0.1407884320614824,7,1,8,0.09540636042402827,0.23619479248551067,1,False
20,5,Nastia Liukin,S20_Nastia Liukin __ Derek Hough,38.0,0.102253728383192,2,6,8,0.13427561837455831,0.2365293467577503,1,False
20,5,Noah Galloway,S20_Noah Galloway __ Sharna Burgess,28.0,0.1288381180853301,5,4,9,0.0989399293286219,0.22777804741395202,1,False
20,5,Patti LaBelle,S20_Patti LaBelle __ Artem Chigvintsev,27.0,0.1356322955659332,8,2,10,0.09540636042402827,0.23103865598996148,1,False
20,5,Riker Lynch,S20_Riker Lynch __ Allison Holker,38.0,0.1009718835356927,3,8,11,0.13427561837455831,0.235247501910251,1,False
20,5,Robert Herjavec,S20_Robert Herjavec __ Kym Johnson,24.0,0.1310972866870856,9,3,12,0.08480565371024736,0.21590294039733293,1,False
20,5,Rumer Willis,S20_Rumer Willis __ Valentin Chmerkovskiy,39.0,0.1017539642355069,1,7,8,0.13780918727915195,0.23956315151465885,1,False
20,5,Suzanne Somers,S20_Suzanne Somers __ Tony Dovolani,28.0,0.055241991766631,6,9,15,0.0989399293286219,0.15418192109525292,1,False
20,5,Willow Shields,S20_Willow Shields __ Mark Ballas,34.0,0.1034222996791455,4,5,9,0.12014134275618374,0.22356364243532922,1,False
20,6,Chris Soules,S20_Chris Soules __ Witney Carson,35.0,0.1596059935344536,5,1,6,0.12367491166077739,0.28328090519523097,1,False
20,6,Nastia Liukin,S20_Nastia Liukin __ Derek Hough,36.5,0.1220492351753847,2,6,8,0.12897526501766785,0.25102450019305256,1,False
20,6,Noah Galloway,S20_Noah Galloway __ Sharna Burgess,34.0,0.1454115004164621,6,3,9,0.12014134275618374,0.2655528431726458,1,False
20,6,Patti LaBelle,S20_Patti LaBelle __ Artem Chigvintsev,34.0,0.0652132748481027,7,8,15,0.12014134275618374,0.18535461760428645,1,False
20,6,Riker Lynch,S20_Riker Lynch __ Allison Holker,38.0,0.1162476808118628,1,7,8,0.13427561837455831,0.25052329918642113,1,False
20,6,Robert Herjavec,S20_Robert Herjavec __ Kym Johnson,33.5,0.1463050262574328,8,2,10,0.11837455830388692,0.26467958456131974,1,False
20,6,Rumer Willis,S20_Rumer Willis __ Valentin Chmerkovskiy,35.5,0.1225527344421314,4,5,9,0.1254416961130742,0.2479944305552056,1,False
20,6,Willow Shields,S20_Willow Shields __ Mark Ballas,36.5,0.12261455451417,3,4,7,0.12897526501766785,0.25158981953183784,1,False
20,7,Chris Soules,S20_Chris Soules __ Witney Carson,31.0,0.1825580785992913,6,1,7,0.1220472440944882,0.3046053226937795,1,False
20,7,Nastia Liukin,S20_Nastia Liukin __ Derek Hough,41.0,0.1347886492959013,1,6,7,0.16141732283464566,0.296205972130547,1,False
20,7,Noah Galloway,S20_Noah Galloway __ Sharna Burgess,38.0,0.1606022795707919,3,3,6,0.14960629921259844,0.31020857878339037,1,False
20,7,Riker Lynch,S20_Riker Lynch __ Allison Holker,37.0,0.1406756113040432,4,5,9,0.14566929133858267,0.2863449026426259,1,False
20,7,Robert Herjavec,S20_Robert Herjavec __ Kym Johnson,31.0,0.1710462598167456,7,2,9,0.1220472440944882,0.2930935039112338,1,False
20,7,Rumer Willis,S20_Rumer Willis __ Valentin Chmerkovskiy,37.0,0.1458574380642486,5,4,9,0.14566929133858267,0.2915267294028313,1,False
20,7,Willow Shields,S20_Willow Shields __ Mark Ballas,39.0,0.0644716833489779,2,7,9,0.15354330708661418,0.21801499043559208,1,False
20,8,Chris Soules,S20_Chris Soules __ Witney Carson,32.0,0.1255124835402049,4,6,10,0.15130023640661938,0.27681271994682427,1,False
20,8,Nastia Liukin,S20_Nastia Liukin __ Derek Hough,38.0,0.174748887967623,3,4,7,0.17966903073286053,0.35441791870048356,1,False
20,8,Noah Galloway,S20_Noah Galloway __ Sharna Burgess,31.5,0.2108931932465903,5,1,6,0.14893617021276595,0.35982936345935623,1,False
20,8,Riker Lynch,S20_Riker Lynch __ Allison Holker,39.0,0.1783661468105941,2,3,5,0.18439716312056736,0.36276330993116146,1,False
20,8,Robert Herjavec,S20_Robert Herjavec __ Kym Johnson,31.0,0.1271784483445944,6,5,11,0.14657210401891252,0.2737505523635069,1,False
20,8,Rumer Willis,S20_Rumer Willis __ Valentin Chmerkovskiy,40.0,0.1833008400903933,1,2,3,0.18912529550827423,0.37242613559866755,1,False
20,9,Nastia Liukin,S20_Nastia Liukin __ Derek Hough,40.0,0.166247634663845,1,4,5,0.25477707006369427,0.4210247047275393,2,False
20,9,Noah Galloway,S20_Noah Galloway __ Sharna Burgess,38.0,0.2977105703480737,4,1,5,0.24203821656050956,0.5397487869085833,2,False
20,9,Riker Lynch,S20_Riker Lynch __ Allison Holker,40.0,0.263120576371792,2,3,5,0.25477707006369427,0.5178976464354863,2,False
20,9,Rumer Willis,S20_Rumer Willis __ Valentin Chmerkovskiy,39.0,0.2729212186162894,3,2,5,0.2484076433121019,0.5213288619283913,2,False
21,3,Alek Skarlatos,S21_Alek Skarlatos __ Lindsay Arnold,33.0,0.0957154393219966,3,8,11,0.10819672131147541,0.203912160633472,3,False
21,3,Alexa PenaVega,S21_Alexa PenaVega __ Mark Ballas,36.0,0.0949242612767986,1,9,10,0.1180327868852459,0.2129570481620445,3,False
21,3,Andy Grammer,S21_Andy Grammer __ Allison Holker,29.0,0.0958977325249671,8,7,15,0.09508196721311475,0.19097969973808185,3,False
21,3,Bindi Irwin,S21_Bindi Irwin __ Derek Hough,32.0,0.1001055082603014,5,3,8,0.10491803278688525,0.20502354104718665,3,False
21,3,Carlos PenaVega,S21_Carlos PenaVega __ Witney Carson,31.0,0.0964274598810405,6,6,12,0.10163934426229508,0.19806680414333558,3,False
21,3,Gary Busey,S21_Gary Busey __ Anna Trebunskaya,25.0,0.119567866681472,9,1,10,0.08196721311475409,0.2015350797962261,3,False
21,3,Hayes Grier,S21_Hayes Grier __ Emma Slater,30.0,0.0969907269984366,7,5,12,0.09836065573770492,0.1953513827361415,3,False
21,3,Nick Carter,S21_Nick Carter __ Sharna Burgess,36.0,0.0935266679066745,2,10,12,0.1180327868852459,0.2115594547919204,3,False
21,3,Paula Deen,S21_Paula Deen __ Louis van Amstel,20.0,0.1094792497518818,10,2,12,0.06557377049180328,0.17505302024368508,3,False
21,3,Tamar Braxton,S21_Tamar Braxton __ Valentin Chmerkovskiy,33.0,0.0973650873964303,4,4,8,0.10819672131147541,0.2055618087079057,3,False
21,5,Alek Skarlatos,S21_Alek Skarlatos __ Lindsay Arnold,29.0,0.1072857979251181,7,7,14,0.09634551495016612,0.20363131287528421,1,False
21,5,Alexa PenaVega,S21_Alexa PenaVega __ Mark Ballas,40.0,0.1128145844703348,1,3,4,0.132890365448505,0.2457049499188398,1,False
21,5,Andy Grammer,S21_Andy Grammer __ Allison Holker,36.0,0.114813463528723,4,2,6,0.11960132890365449,0.2344147924323775,1,False
21,5,Bindi Irwin,S21_Bindi Irwin __ Derek Hough,37.0,0.1092702230454564,3,4,7,0.12292358803986711,0.2321938110853235,1,False
21,5,Carlos PenaVega,S21_Carlos PenaVega __ Witney Carson,39.0,0.1049523895383638,2,8,10,0.12956810631229235,0.23452049585065615,1,False
21,5,Hayes Grier,S21_Hayes Grier __ Emma Slater,30.0,0.1083319469660295,6,5,11,0.09966777408637874,0.20799972105240824,1,False
21,5,Nick Carter,S21_Nick Carter __ Sharna Burgess,35.0,0.1075291423279807,5,6,11,0.11627906976744186,0.22380821209542257,1,False
21,5,Paula Deen,S21_Paula Deen __ Louis van Amstel,26.0,0.1308100642432772,9,1,10,0.08637873754152824,0.21718880178480543,1,False
21,5,Tamar Braxton,S21_Tamar Braxton __ Valentin Chmerkovskiy,29.0,0.104192387954716,8,9,17,0.09634551495016612,0.2005379029048821,1,False
21,7,Alek Skarlatos,S21_Alek Skarlatos __ Lindsay Arnold,26.5,0.1420945863114353,8,2,10,0.11990950226244344,0.26200408857387875,1,False
21,7,Alexa PenaVega,S21_Alexa PenaVega __ Mark Ballas,27.5,0.1457491616608665,5,1,6,0.1244343891402715,0.270183550801138,1,False
21,7,Andy Grammer,S21_Andy Grammer __ Allison Holker,28.0,0.1410757441849877,2,3,5,0.12669683257918551,0.2677725767641732,1,False
21,7,Bindi Irwin,S21_Bindi Irwin __ Derek Hough,29.0,0.126682079926125,1,6,7,0.13122171945701358,0.25790379938313857,1,False
21,7,Carlos PenaVega,S21_Carlos PenaVega __ Witney Carson,28.0,0.1239872911119942,3,7,10,0.12669683257918551,0.2506841236911797,1,False
21,7,Hayes Grier,S21_Hayes Grier __ Emma Slater,28.0,0.0574223070244896,4,8,12,0.12669683257918551,0.1841191396036751,1,False
21,7,Nick Carter,S21_Nick Carter __ Sharna Burgess,27.0,0.1328404036795929,6,4,10,0.12217194570135746,0.25501234938095035,1,False
21,7,Tamar Braxton,S21_Tamar Braxton __ Valentin Chmerkovskiy,27.0,0.1301484261005087,7,5,12,0.12217194570135746,0.2523203718018662,1,False
21,8,Alek Skarlatos,S21_Alek Skarlatos __ Lindsay Arnold,25.0,0.1589186707488558,6,2,8,0.12886637793725134,0.2877850486861071,1,False
21,8,Alexa PenaVega,S21_Alexa PenaVega __ Mark Ballas,26.9998,0.1648783436045689,5,1,6,0.13917465724120795,0.30405300084577686,1,False
21,8,Andy Grammer,S21_Andy Grammer __ Allison Holker,23.9998,0.0858041094549933,7,7,14,0.1237106918887378,0.2095148013437311,1,False
21,8,Bindi Irwin,S21_Bindi Irwin __ Derek Hough,28.0,0.1449929377718984,3,5,8,0.1443303432897215,0.28932328106161986,1,False
21,8,Carlos PenaVega,S21_Carlos PenaVega __ Witney Carson,28.9998,0.1445793552194352,2,6,8,0.14948396747618806,0.2940633226956233,1,False
21,8,Nick Carter,S21_Nick Carter __ Sharna Burgess,33.0,0.1490799905942469,1,4,5,0.17010361887717176,0.31918360947141866,1,False
21,8,Tamar Braxton,S21_Tamar Braxton __ Valentin Chmerkovskiy,28.0,0.1517465926060012,4,3,7,0.1443303432897215,0.2960769358957227,1,False
21,9,Alek Skarlatos,S21_Alek Skarlatos __ Lindsay Arnold,25.5,0.2071116519121709,5,1,6,0.15501519756838905,0.36212684948055995,1,False
21,9,Alexa PenaVega,S21_Alexa PenaVega __ Mark Ballas,30.0,0.1019700927714851,1,6,7,0.182370820668693,0.2843409134401781,1,False
21,9,Bindi Irwin,S21_Bindi Irwin __ Derek Hough,30.0,0.18675909130033,2,4,6,0.182370820668693,0.369129911969023,1,False
21,9,Carlos PenaVega,S21_Carlos PenaVega __ Witney Carson,27.0,0.1904188318784409,4,3,7,0.1641337386018237,0.35455257048026456,1,False
21,9,Nick Carter,S21_Nick Carter __ Sharna Burgess,27.5,0.1943282783583789,3,2,5,0.16717325227963525,0.36150153063801416,1,False
21,9,Tamar Braxton,S21_Tamar Braxton __ Valentin Chmerkovskiy,24.5,0.1194120537791941,6,5,11,0.14893617021276595,0.26834822399196007,1,False
21,10,Alek Skarlatos,S21_Alek Skarlatos __ Lindsay Arnold,28.5,0.2662145668165675,3,1,4,0.24050632911392406,0.5067208959304916,2,False
21,10,Bindi Irwin,S21_Bindi Irwin __ Derek Hough,31.5,0.2407190191436059,1,3,4,0.26582278481012656,0.5065418039537325,2,False
21,10,Carlos PenaVega,S21_Carlos PenaVega __ Witney Carson,31.5,0.2401253803633494,2,4,6,0.26582278481012656,0.505948165173476,2,False
21,10,Nick Carter,S21_Nick Carter __ Sharna Burgess,27.0,0.2529410336764764,4,2,6,0.22784810126582278,0.4807891349422992,2,False
22,3,Antonio Brown,S22_Antonio Brown __ Sharna Burgess,20.0,0.0998898661373609,8,2,10,0.08438818565400844,0.18427805179136933,1,False
22,3,Doug Flutie,S22_Doug Flutie __ Karina Smirnoff,20.0,0.1019756423350997,9,1,10,0.08438818565400844,0.18636382798910814,1,False
22,3,Ginger Zee,S22_Ginger Zee __ Valentin Chmerkovskiy,21.0,0.0966331163638839,6,5,11,0.08860759493670886,0.18524071130059278,1,False
22,3,Jodie Sweetin,S22_Jodie Sweetin __ Keo Motsepe,23.0,0.0934836495469282,3,8,11,0.0970464135021097,0.1905300630490379,1,False
22,3,Kim Fields,S22_Kim Fields __ Sasha Farber,22.0,0.0956239843486514,5,6,11,0.09282700421940929,0.1884509885680607,1,False
22,3,Marla Maples,S22_Marla Maples __ Tony Dovolani,21.0,0.097479386862083,7,4,11,0.08860759493670886,0.18608698179879185,1,False
22,3,Mischa Barton,S22_Mischa Barton __ Artem Chigvintsev,18.0,0.0411252373290199,11,11,22,0.0759493670886076,0.11707460441762749,1,False
22,3,Nyle DiMarco,S22_Nyle DiMarco __ Peta Murgatroyd,25.0,0.0918102727035895,1,9,10,0.10548523206751055,0.19729550477110006,1,False
22,3,Paige VanZant,S22_Paige VanZant __ Mark Ballas,23.0,0.0896003350518307,4,10,14,0.0970464135021097,0.1866467485539404,1,False
22,3,Von Miller,S22_Von Miller __ Witney Carson,20.0,0.0987843869682104,10,3,13,0.08438818565400844,0.18317257262221884,1,False
22,3,Wanya Morris,S22_Wanya Morris __ Lindsay Arnold,24.0,0.093594122353342,2,7,9,0.10126582278481013,0.19485994513815214,1,False
22,4,Antonio Brown,S22_Antonio Brown __ Sharna Burgess,35.0,0.1069335765527508,3,4,7,0.109717868338558,0.2166514448913088,1,False
22,4,Doug Flutie,S22_Doug Flutie __ Karina Smirnoff,24.0,0.1185223873916637,10,1,11,0.07523510971786834,0.19375749710953205,1,False
22,4,Ginger Zee,S22_Ginger Zee __ Valentin Chmerkovskiy,36.0,0.1034926292546964,1,6,7,0.11285266457680251,0.21634529383149892,1,False
22,4,Jodie Sweetin,S22_Jodie Sweetin __ Keo Motsepe,27.0,0.1122887108528958,9,2,11,0.08463949843260188,0.19692820928549767,1,False
22,4,Kim Fields,S22_Kim Fields __ Sasha Farber,32.0,0.106397181449267,6,5,11,0.10031347962382445,0.20671066107309144,1,False
22,4,Marla Maples,S22_Marla Maples __ Tony Dovolani,28.0,0.0445687733004745,8,10,18,0.0877742946708464,0.1323430679713209,1,False
22,4,Nyle DiMarco,S22_Nyle DiMarco __ Peta Murgatroyd,34.0,0.1011052134204054,5,7,12,0.10658307210031348,0.20768828552071888,1,False
22,4,Paige VanZant,S22_Paige VanZant __ Mark Ballas,36.0,0.0945864906394829,2,9,11,0.11285266457680251,0.20743915521628542,1,False
22,4,Von Miller,S22_Von Miller __ Witney Carson,32.0,0.1116592361297434,7,3,10,0.10031347962382445,0.21197271575356785,1,False
22,4,Wanya Morris,S22_Wanya Morris __ Lindsay Arnold,35.0,0.1004458010086198,4,8,12,0.109717868338558,0.21016366934717778,1,False
22,5,Antonio Brown,S22_Antonio Brown __ Sharna Burgess,26.0,0.1139802830499722,9,3,12,0.09420289855072464,0.20818318160069682,1,False
22,5,Doug Flutie,S22_Doug Flutie __ Karina Smirnoff,28.0,0.1269492999249334,7,1,8,0.10144927536231885,0.22839857528725224,1,False
22,5,Ginger Zee,S22_Ginger Zee __ Valentin Chmerkovskiy,32.0,0.1050687340007708,3,7,10,0.11594202898550725,0.22101076298627803,1,False
22,5,Jodie Sweetin,S22_Jodie Sweetin __ Keo Motsepe,35.0,0.122562610119293,2,2,4,0.12681159420289856,0.24937420432219154,1,False
22,5,Kim Fields,S22_Kim Fields __ Sasha Farber,28.0,0.1093517220901297,8,5,13,0.10144927536231885,0.21080099745244854,1,False
22,5,Nyle DiMarco,S22_Nyle DiMarco __ Peta Murgatroyd,37.0,0.1062760408689098,1,6,7,0.13405797101449277,0.24033401188340256,1,False
22,5,Paige VanZant,S22_Paige VanZant __ Mark Ballas,31.0,0.0991484434253048,4,9,13,0.11231884057971014,0.21146728400501494,1,False
22,5,Von Miller,S22_Von Miller __ Witney Carson,29.0,0.1126959709538468,6,4,10,0.10507246376811594,0.21776843472196272,1,False
22,5,Wanya Morris,S22_Wanya Morris __ Lindsay Arnold,30.0,0.103966895566839,5,8,13,0.10869565217391304,0.21266254774075205,1,False
22,7,Antonio Brown,S22_Antonio Brown __ Sharna Burgess,26.0,0.1526373290734077,5,1,6,0.12149532710280374,0.27413265617621146,1,False
22,7,Ginger Zee,S22_Ginger Zee __ Valentin Chmerkovskiy,27.5,0.1398894915427712,2,3,5,0.12850467289719625,0.26839416443996744,1,False
22,7,Jodie Sweetin,S22_Jodie Sweetin __ Keo Motsepe,25.5,0.1493648821721841,8,2,10,0.1191588785046729,0.268523760676857,1,False
